day,inc_case_mean,inc_case_var,inc_death_mean,inc_death_var,inc_death_hospital_mean,inc_death_hospital_var,age_0_S_mean,age_0_S_var,age_0_E_mean,age_0_E_var,age_0_H_mean,age_0_H_var,age_0_R_mean,age_0_R_var,age_0_D_mean,age_0_D_var,age_0_I_mean,age_0_I_var,age_0_IS_mean,age_0_IS_var,age_1_S_mean,age_1_S_var,age_1_E_mean,age_1_E_var,age_1_H_mean,age_1_H_var,age_1_R_mean,age_1_R_var,age_1_D_mean,age_1_D_var,age_1_I_mean,age_1_I_var,age_1_IS_mean,age_1_IS_var,age_2_S_mean,age_2_S_var,age_2_E_mean,age_2_E_var,age_2_H_mean,age_2_H_var,age_2_R_mean,age_2_R_var,age_2_D_mean,age_2_D_var,age_2_I_mean,age_2_I_var,age_2_IS_mean,age_2_IS_var,age_3_S_mean,age_3_S_var,age_3_E_mean,age_3_E_var,age_3_H_mean,age_3_H_var,age_3_R_mean,age_3_R_var,age_3_D_mean,age_3_D_var,age_3_I_mean,age_3_I_var,age_3_IS_mean,age_3_IS_var,age_4_S_mean,age_4_S_var,age_4_E_mean,age_4_E_var,age_4_H_mean,age_4_H_var,age_4_R_mean,age_4_R_var,age_4_D_mean,age_4_D_var,age_4_I_mean,age_4_I_var,age_4_IS_mean,age_4_IS_var,age_5_S_mean,age_5_S_var,age_5_E_mean,age_5_E_var,age_5_H_mean,age_5_H_var,age_5_R_mean,age_5_R_var,age_5_D_mean,age_5_D_var,age_5_I_mean,age_5_I_var,age_5_IS_mean,age_5_IS_var,age_6_S_mean,age_6_S_var,age_6_E_mean,age_6_E_var,age_6_H_mean,age_6_H_var,age_6_R_mean,age_6_R_var,age_6_D_mean,age_6_D_var,age_6_I_mean,age_6_I_var,age_6_IS_mean,age_6_IS_var,age_7_S_mean,age_7_S_var,age_7_E_mean,age_7_E_var,age_7_H_mean,age_7_H_var,age_7_R_mean,age_7_R_var,age_7_D_mean,age_7_D_var,age_7_I_mean,age_7_I_var,age_7_IS_mean,age_7_IS_var
0,0.0,0.0,0.0,0.0,0.0,0.0,1265561.057,1178.4902412426497,762.509,911.9038228228239,0.0,0.0,0.0,0.0,0.0,0.0,98.184,102.77892292292299,0.0,0.0,637683.919,578.0284674665335,384.737,428.9888198198194,0.0,0.0,0.0,0.0,0.0,0.0,101.012,126.15401001001004,0.0,0.0,664822.761,620.9067857863436,401.197,465.307498498499,0.0,0.0,0.0,0.0,0.0,0.0,105.777,117.94121221221216,0.0,0.0,809367.36,864.8472472472364,487.594,644.5637277277284,0.0,0.0,0.0,0.0,0.0,0.0,128.242,159.617053053053,0.0,0.0,709998.621,705.7411001002853,427.421,506.5122712712713,0.0,0.0,0.0,0.0,0.0,0.0,112.727,141.20367467467483,0.0,0.0,600494.766,598.8400840847892,361.852,464.04414014014014,0.0,0.0,0.0,0.0,0.0,0.0,95.546,113.79567967967976,0.0,0.0,632056.094,606.1693333328309,380.637,464.17140240240224,0.0,0.0,0.0,0.0,0.0,0.0,100.469,116.97000900900913,0.0,0.0,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1264299.656,2546.149813805908,1316.649,1749.9257247247206,0.0,0.0,5.408,5.571107107107103,0.0,0.0,253.139,264.05173073073115,260.589,513.3654444444446,637039.171,1260.4121711718913,674.254,811.1125965965956,0.0,0.0,5.603,5.637028028028032,0.0,0.0,260.245,304.29527027027007,90.613,193.5267577577578,664154.771,1392.042601601196,697.831,867.5820210210214,0.0,0.0,5.906,5.87303703703704,0.0,0.0,272.029,293.43159059059036,93.956,182.95301701701686,808550.173,1755.1782492488885,852.448,1016.3816776776763,0.0,0.0,7.37,7.911011011011019,0.0,0.0,330.614,405.7407447447459,114.831,216.8312702702706,709289.184,1477.8780220221993,740.06,938.5549549549575,0.0,0.0,6.434,6.592236236236225,0.0,0.0,290.534,357.88272672672656,100.842,189.27230830830834,599909.367,1178.5328438424579,611.572,738.0909069069066,0.0,0.0,5.427,5.612283283283277,0.0,0.0,246.373,300.9187897897896,84.998,181.46746346346333,631441.71,1264.9508508513022,641.607,779.9625135135128,0.0,0.0,5.567,5.927438438438446,0.0,0.0,258.887,291.82405505505477,89.983,176.91963063063062,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1262972.411,3965.3814604600066,1737.916,2095.822766766766,0.0,0.0,19.449,20.862261261261253,0.0,0.0,445.014,464.74655055055064,743.157,1330.074325325325,636352.59,1910.8187187185238,898.299,1054.0416406406414,0.0,0.0,19.933,19.66017117117114,0.0,0.0,460.797,513.9417327327327,258.106,464.5888728728729,663445.24,2172.426826827148,929.67,1168.2073073073052,0.0,0.0,20.931,21.533772772772778,0.0,0.0,478.887,527.6518828828827,270.107,490.00537637637666,807684.247,2851.9719629638294,1134.496,1443.1931771771767,0.0,0.0,25.908,28.704240240240235,0.0,0.0,583.348,650.5854814814794,329.01599999999996,586.7222262262268,708542.64,2216.6970970963484,977.616,1217.3458898898898,0.0,0.0,22.706,27.084648648648677,0.0,0.0,510.786,597.04725125125,288.311,497.53469369369316,599304.365,1732.3541291304766,790.861,1015.0967757757732,0.0,0.0,19.289,19.6070860860861,0.0,0.0,430.143,491.9444954954955,243.318,433.9543503503503,630811.769,1900.4681071074685,824.174,1040.4321561561562,0.0,0.0,20.089,21.594673673673636,0.0,0.0,451.902,489.12552152152097,256.558,442.1606786786791,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1261588.332,5451.277053056605,2062.505,2529.7997747747845,0.0,0.0,44.562,47.34349949949951,0.0,0.0,660.387,697.0202512512517,1394.353,2422.4215165165106,635629.511,2671.8016806782553,1079.118,1288.2503263263238,0.0,0.0,45.54,46.39879879879884,0.0,0.0,686.844,757.3430070070065,487.28000000000003,836.3683183183185,662700.966,2954.619463462909,1111.445,1317.7687437437435,0.0,0.0,47.86,52.94134134134137,0.0,0.0,713.074,778.6371611611622,507.213,822.3755265265262,806774.259,3861.199118118056,1359.803,1800.895086086083,0.0,0.0,58.454,65.78566966966973,0.0,0.0,869.382,954.3464224224228,619.375,1025.2189259259258,707762.744,3054.835299299802,1162.624,1417.3960200200208,0.0,0.0,51.334,50.058502502502556,0.0,0.0,758.65,879.7652652652672,542.261,955.4986156156161,598684.977,2513.888359360044,920.161,1161.756835835838,0.0,0.0,43.215,41.292067067067144,0.0,0.0,634.117,696.732043043043,456.237,718.7022972972969,630164.976,2433.921345342142,957.193,1245.951702702704,0.0,0.0,45.317,47.728239239239265,0.0,0.0,665.197,689.6278188188193,480.114,779.1240060060053,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1260158.473,6985.232503506032,2317.223,3037.074345345344,0.0,0.0,81.532,83.62059659659678,0.0,0.0,890.522,910.2817977977998,2176.1349999999998,3413.123998999,634876.432,3675.428804804058,1225.436,1422.364268268266,0.0,0.0,83.999,85.86686586586583,0.0,0.0,930.606,994.9757397397392,765.6229999999999,1210.359192192192,661925.556,3683.2801441435304,1259.271,1424.1757347347336,0.0,0.0,87.971,87.57573473473487,0.0,0.0,964.113,1125.1954264264252,795.1880000000001,1309.2406606606642,805824.153,4785.527118118528,1542.294,2071.250814814812,0.0,0.0,107.238,116.662018018018,0.0,0.0,1177.388,1284.6240800800786,967.5959999999999,1488.8924184184193,706952.263,3908.0739049031545,1310.949,1654.6310300300277,0.0,0.0,93.683,95.41392492492511,0.0,0.0,1024.111,1161.8425215215157,846.924,1347.7980080080074,598049.664,3323.5006046046806,1018.689,1367.8160950950962,0.0,0.0,78.855,82.06804304304305,0.0,0.0,847.749,887.3313303303302,707.1709999999999,1063.026147147147,629505.824,3043.8989229212834,1055.089,1387.4745535535558,0.0,0.0,82.537,86.72335435435447,0.0,0.0,888.34,966.653053053054,744.301,1186.0860130130147,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1258684.287,8508.417048051288,2523.274,3172.0209449449358,0.41,0.4203203203203204,133.472,143.5047207207209,0.0,0.0,1129.395,1107.3002752752761,3053.4829999999997,4712.25712612613,634094.0,4643.225225224121,1348.511,1662.8166956956914,0.106,0.11888288288288285,136.688,136.04870470470456,0.0,0.0,1184.706,1352.5901541541546,1078.166,1677.1716536536533,661121.797,4466.988779776543,1382.077,1603.3143853853803,0.105,0.11408908908908931,142.753,141.7577487487487,0.0,0.0,1226.607,1350.6832342342343,1119.813,1652.8669459459466,804839.416,6097.690634633775,1693.578,2267.255171171171,0.12,0.12772772772772775,174.354,188.17886286286284,0.0,0.0,1498.584,1596.945889889893,1363.541,2086.6602932932924,706115.492,4833.265201203214,1433.253,1893.2061971971982,0.134,0.1421861861861863,151.455,147.76373873873894,0.0,0.0,1298.68,1419.2628628628604,1189.224,1809.1562662662702,597401.472,4082.181397396983,1094.509,1499.0850040040082,0.182,0.18906506506506504,126.839,134.7037827827829,0.0,0.0,1066.001,1091.5445435435454,986.4530000000001,1518.992089089088,628834.019,3620.363002002675,1131.01,1346.9968968968988,0.272,0.29831431431431427,133.093,133.98833933933932,0.0,0.0,1114.279,1211.4245835835884,1035.555,1602.3445735735766,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.329,1.3340930930930934,0.0,0.0,0.0,0.0,1257170.124,10567.854478479117,2693.304,3388.47806206209,1.974,2.067391391391393,207.249,222.32532432432416,0.001,0.0010000000000000009,1371.805,1361.4504254254248,3999.021,6137.826467467478,633284.653,5668.250841841555,1454.204,1901.7201041041017,0.535,0.5573323323323326,206.47,203.91901901901903,0.0,0.0,1445.162,1658.4602162162146,1419.329,2160.0070140140133,660291.767,5562.853564565653,1487.007,1715.2021531531511,0.543,0.6007517517517514,215.25,209.89939939939887,0.0,0.0,1495.071,1664.4924514514526,1471.528,2071.9299579579597,803820.647,7304.486877878007,1827.086,2310.4610650650598,0.626,0.6127367367367368,263.08,282.8684684684682,0.001,0.0010000000000000005,1826.524,1946.6520760760745,1793.359,2625.4350120120107,705253.284,5625.943287285502,1537.307,1944.5372882882862,0.638,0.737693693693694,227.824,226.94396796796838,0.001,0.0010000000000000009,1578.546,1686.2301141141133,1558.198,2303.7227607607624,596743.001,4788.335334333549,1152.938,1563.3194754754736,0.826,0.8265505505505514,189.444,202.18304704704704,0.02,0.019619619619619607,1285.264,1392.4207247247257,1282.267,1940.1938368368387,628154.127,4325.035906906276,1187.893,1530.0055565565574,1.404,1.7545385385385386,198.054,209.5866706706704,0.04,0.04044044044044047,1340.676,1404.1291531531529,1345.415,1966.8193883883876,113078.29,176.2041041041387,14.71,176.20410410410415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,5.765,6.56834334334335,0.063,0.06109209209209208,0.063,0.06109209209209208,1255622.812,12179.265921922537,2838.587,3668.3928238237977,5.529,6.29745645645646,312.68,361.1207207207204,0.005,0.004979979979979979,1613.766,1641.0663103103107,4986.177,7727.48876576576,632448.4,6913.087087087863,1549.203,2134.3461371371354,1.58,1.6652652652652673,297.784,297.2425865865869,0.004,0.003987987987987992,1707.943,2015.1829339339374,1778.1019999999999,2546.500174174171,659438.464,6472.068772776274,1576.561,2086.2345135135092,1.632,1.7022782782782777,309.197,321.0572482482476,0.005,0.00497997997997998,1766.058,1933.2679039039035,1841.06,2522.61938938939,802772.974,8733.911235235857,1940.24,2486.6110110110108,1.739,1.8086876876876898,377.907,415.30966066066054,0.008,0.007943943943943947,2157.956,2440.943007007005,2244.285,3400.2182792792782,704368.916,6608.915859859223,1624.857,2076.042593593593,1.922,2.1100260260260293,327.549,338.1737727727731,0.026,0.027351351351351336,1859.889,1966.7254044044048,1944.393,2868.773794794794,596071.473,5534.1233943963125,1203.893,1538.289840840845,2.522,2.6821981981981993,270.474,302.31964364364404,0.081,0.07851751751751745,1501.029,1630.050209209207,1588.442,2420.911817817819,627463.69,5121.481381383797,1233.271,1599.0185775775735,4.062,4.845001001000995,281.126,286.5546786786779,0.311,0.3546336336336339,1564.57,1651.1422422422413,1665.197,2376.1545795795796,113005.236,1328.8891931932808,82.429,1164.4834424424416,0.0,0.0,0.0,0.0,0.0,0.0,2.531,7.804843843843848,0.0,0.0
8,15.574,17.66018418418417,0.377,0.42729829829829846,0.377,0.42729829829829846,1254042.604,14384.507691692006,2964.317,3976.595106106113,11.859,13.096215215215205,461.611,536.3440230230229,0.023,0.022493493493493524,1854.388,1874.3417977978024,5987.936,8608.431937937945,631588.677,8200.38906006076,1631.745,2166.2181931931973,3.45,3.7492492492492526,414.527,437.9171881881882,0.017,0.01672772772772773,1973.338,2231.6233793793754,2146.043,3192.41022522522,658560.341,7678.0367557541995,1658.051,2216.2746736736744,3.602,3.7833793793793777,430.208,476.9596956956966,0.018,0.0196956956956957,2037.288,2145.993049049043,2218.7000000000003,3156.0549709709708,801695.124,10104.074698700535,2042.075,2479.000375375371,3.894,3.7445085085085115,525.448,570.8401361361355,0.044,0.046110110110110084,2490.836,2697.0381421421434,2709.6169999999997,4124.206573573571,703463.877,7481.59947046919,1701.99,2322.886786786785,4.103,4.32471571571572,454.756,472.77523923923883,0.145,0.15412912912912913,2140.325,2283.022397397403,2339.166,3478.912130130125,595390.06,6426.935335335255,1248.013,1616.5794104104098,5.61,6.380280280280282,371.958,422.02025625625635,0.306,0.31668068068068084,1713.659,1894.79951851852,1897.3990000000001,2975.8612162162167,626763.756,5806.51698097994,1274.52,1582.2218218218188,8.826,10.826550550550541,385.998,413.64764364364447,1.099,1.1983973973973967,1782.503,1836.0860770770767,1983.748,2828.4480260260257,112793.846,5362.580864865431,264.123,4117.449320320323,0.0,0.0,0.161,0.20128028028028036,0.0,0.0,16.11,60.9488488488489,1.989,6.257136136136139
9,31.947,34.534725725725714,1.212,1.378434434434433,1.205,1.3763513513513517,1252429.053,16589.982173170283,3076.444,4200.014878878888,21.563,26.418449449449486,668.333,804.0241351351357,0.072,0.06688288288288284,2091.689,2082.5187977978003,6988.334,10236.709587587586,630706.035,9322.13791291329,1709.469,2236.2092482482485,6.263,6.968799799799793,561.542,606.4586946946939,0.045,0.047022022022022034,2237.079,2590.931690690685,2516.572,3774.1982702702644,657660.938,8587.29745345983,1733.516,2226.480224224228,6.472,6.7779939939939915,582.262,622.1374934934946,0.052,0.05134734734734732,2305.567,2373.8553663663624,2598.725,3754.4749699699705,800591.06,11280.989389391276,2134.565,2586.498273273276,7.014,7.869673673673675,711.019,802.17080980981,0.13,0.13123123123123137,2822.008,3059.861797797802,3174.8019999999997,4877.007665665667,702536.486,8773.527331331172,1772.785,2325.181956956959,7.452,8.818514514514513,614.038,639.441997997999,0.367,0.3686796796796802,2419.25,2552.261761761756,2734.3409999999994,4001.7021291291285,594700.312,7090.655311311755,1284.28,1581.5771771771763,9.867,11.452763763763791,499.295,561.5835585585587,0.878,0.9921081081081086,1921.172,2166.691107107109,2198.72,3263.234680680679,626055.358,6581.745581584854,1309.192,1708.4996356356405,15.648,20.27837437437439,514.503,543.323314314314,2.94,3.5779779779779783,1997.495,2013.1711461461468,2297.687,3288.3884614614594,112334.092,14141.651187186491,628.421,9438.428187187188,0.0,0.0,1.094,1.4225865865865865,0.0,0.0,59.601,289.87367267267297,14.792000000000002,60.84369969969969
