day,inc_case_mean,inc_case_var,inc_death_mean,inc_death_var,inc_death_hospital_mean,inc_death_hospital_var,age_0_S_mean,age_0_S_var,age_0_E_mean,age_0_E_var,age_0_H_mean,age_0_H_var,age_0_R_mean,age_0_R_var,age_0_D_mean,age_0_D_var,age_0_I_mean,age_0_I_var,age_0_IS_mean,age_0_IS_var,age_1_S_mean,age_1_S_var,age_1_E_mean,age_1_E_var,age_1_H_mean,age_1_H_var,age_1_R_mean,age_1_R_var,age_1_D_mean,age_1_D_var,age_1_I_mean,age_1_I_var,age_1_IS_mean,age_1_IS_var,age_2_S_mean,age_2_S_var,age_2_E_mean,age_2_E_var,age_2_H_mean,age_2_H_var,age_2_R_mean,age_2_R_var,age_2_D_mean,age_2_D_var,age_2_I_mean,age_2_I_var,age_2_IS_mean,age_2_IS_var,age_3_S_mean,age_3_S_var,age_3_E_mean,age_3_E_var,age_3_H_mean,age_3_H_var,age_3_R_mean,age_3_R_var,age_3_D_mean,age_3_D_var,age_3_I_mean,age_3_I_var,age_3_IS_mean,age_3_IS_var,age_4_S_mean,age_4_S_var,age_4_E_mean,age_4_E_var,age_4_H_mean,age_4_H_var,age_4_R_mean,age_4_R_var,age_4_D_mean,age_4_D_var,age_4_I_mean,age_4_I_var,age_4_IS_mean,age_4_IS_var,age_5_S_mean,age_5_S_var,age_5_E_mean,age_5_E_var,age_5_H_mean,age_5_H_var,age_5_R_mean,age_5_R_var,age_5_D_mean,age_5_D_var,age_5_I_mean,age_5_I_var,age_5_IS_mean,age_5_IS_var,age_6_S_mean,age_6_S_var,age_6_E_mean,age_6_E_var,age_6_H_mean,age_6_H_var,age_6_R_mean,age_6_R_var,age_6_D_mean,age_6_D_var,age_6_I_mean,age_6_I_var,age_6_IS_mean,age_6_IS_var,age_7_S_mean,age_7_S_var,age_7_E_mean,age_7_E_var,age_7_H_mean,age_7_H_var,age_7_R_mean,age_7_R_var,age_7_D_mean,age_7_D_var,age_7_I_mean,age_7_I_var,age_7_IS_mean,age_7_IS_var
0,0.0,0.0,0.0,0.0,0.0,0.0,1266435.348,300.53743343314966,293.543,278.11626726726723,0.0,0.0,0.0,0.0,0.0,0.0,8.594,8.65581981981982,0.0,0.0,638124.962,158.68524124103496,147.349,148.57177077077074,0.0,0.0,0.0,0.0,0.0,0.0,9.185,9.031806806806818,0.0,0.0,665282.192,184.31545145087486,154.376,170.29692092092125,0.0,0.0,0.0,0.0,0.0,0.0,9.75,10.367867867867881,0.0,0.0,809925.587,200.26869970024387,187.953,186.07486586586595,0.0,0.0,0.0,0.0,0.0,0.0,11.815,11.342117117117109,0.0,0.0,710489.541,192.6769959963264,164.354,177.17385785785777,0.0,0.0,0.0,0.0,0.0,0.0,10.154,11.291575575575575,0.0,0.0,600909.985,149.12590090096933,139.288,135.56061661661673,0.0,0.0,0.0,0.0,0.0,0.0,8.669,9.132571571571575,0.0,0.0,632492.597,151.51010110082777,147.122,138.57769369369367,0.0,0.0,0.0,0.0,0.0,0.0,8.939,9.062341341341334,0.0,0.0,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1266087.022,697.2928088106735,589.755,616.4394144144158,0.0,0.0,0.693,0.7695205205205208,0.0,0.0,24.797,24.598389389389364,1.936,2.2321361361361354,637946.801,339.36075975970454,299.4,295.76176176176153,0.0,0.0,0.711,0.8142932932932935,0.0,0.0,26.167,24.847958958958948,0.45,0.4959959959959957,665098.731,409.93857757700385,310.617,344.44475575575575,0.0,0.0,0.728,0.7467627627627613,0.0,0.0,27.415,27.656431431431447,0.482,0.5001761761761763,809699.945,479.6256006009155,380.395,412.77775275275224,0.0,0.0,0.931,0.9872262262262269,0.0,0.0,33.356,35.39465865865864,0.601,0.6584574574574569,710294.991,399.7666856850275,330.133,349.89120220220275,0.0,0.0,0.815,0.9877627627627619,0.0,0.0,28.762,30.76412012012012,0.538,0.5871431431431433,600750.424,330.0742982981078,274.31,281.6635635635637,0.0,0.0,0.644,0.6899539539539546,0.0,0.0,24.505,27.835810810810813,0.43,0.4535535535535537,632325.632,330.47104704631346,287.881,278.90574474474477,0.0,0.0,0.714,0.7909949949949953,0.0,0.0,25.843,28.749100100100037,0.447,0.4836746746746752,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1265686.756,1342.5309949949722,913.124,1071.7323563563561,0.0,0.0,2.624,2.775399399399395,0.0,0.0,47.801,45.47287187187193,7.415,8.37137437437438,637737.284,614.7901341330397,470.317,465.3298408408412,0.0,0.0,2.801,3.0564554554554553,0.0,0.0,50.205,54.831806806806846,1.687,1.7113863863863856,664883.001,677.6586576576052,485.591,539.845564564564,0.0,0.0,2.763,2.879710710710709,0.0,0.0,52.872,55.79741341341341,1.811,2.028155155155154,809436.007,810.9599109095934,594.833,660.4815925925935,0.0,0.0,3.505,3.9959709709709736,0.0,0.0,64.192,67.70283883883886,2.186,2.381835835835835,710072.034,672.6915355347991,510.465,572.5633383383391,0.0,0.0,3.096,3.466250250250254,0.0,0.0,55.143,54.20275375375377,2.003,1.9780530530530511,600576.796,490.0164003996412,411.931,402.8791181181185,0.0,0.0,2.549,2.8003993993993963,0.0,0.0,46.994,50.590554554554515,1.6589999999999998,1.8579369369369347,632145.893,494.7743253255395,429.625,413.4858608608613,0.0,0.0,2.689,2.9732522522522515,0.0,0.0,49.492,52.84878478478481,1.759,2.046101101101103,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1265212.517,2271.2249359408565,1282.875,1676.814189189184,0.0,0.0,6.288,7.0240800800800764,0.0,0.0,78.019,78.17881781781783,17.533,19.38271371371373,637482.384,1016.6912352354076,672.021,718.2187777777785,0.0,0.0,6.652,7.196092092092089,0.0,0.0,82.198,93.32011611611621,4.126,4.610532532532532,664623.413,1047.908339338832,690.153,761.5151061061072,0.0,0.0,6.846,7.780064064064056,0.0,0.0,85.903,91.33092192192188,4.415,5.221932932932938,809117.121,1390.767126125418,846.687,1065.9349659659672,0.0,0.0,8.478,9.272788788788803,0.0,0.0,104.591,114.67639539539535,5.301,6.1712402402402455,709807.263,1064.7966276286686,717.221,871.1172762762756,0.0,0.0,7.432,7.7691451451451465,0.0,0.0,90.076,93.2975215215213,4.7909999999999995,5.228679679679682,600383.276,697.4032272274414,557.85,562.303803803804,0.0,0.0,6.089,6.91199099099099,0.0,0.0,75.636,80.79830230230245,3.965,4.468865865865869,631946.769,707.1708098103057,578.251,573.3153143143138,0.0,0.0,6.536,6.853557557557556,0.0,0.0,79.881,79.7746136136137,4.1610000000000005,4.503558558558561,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1264641.16,3660.578978978706,1718.235,2563.8055805805852,0.0,0.0,12.318,14.77765365365365,0.0,0.0,116.186,121.1445485485488,34.231,38.39903803803806,637169.966,1623.0819259247012,914.119,1106.627466466466,0.0,0.0,13.063,13.51254354354352,0.0,0.0,123.121,146.03038938938928,8.264,9.190248248248247,664306.92,1577.0746746740551,934.098,1081.295691691691,0.0,0.0,13.554,15.102186186186202,0.0,0.0,128.073,134.58225325325333,8.663,10.562179179179177,808725.595,2114.9579329327876,1149.636,1521.907411411414,0.0,0.0,16.659,17.890609609609616,0.0,0.0,156.118,171.97405005005,10.462,11.932546546546543,709488.456,1579.921985986133,960.046,1227.09698098098,0.0,0.0,14.515,15.343118118118127,0.0,0.0,134.36,147.59399399399402,9.265,10.736711711711717,600163.258,937.5449809803476,718.044,748.2022662662669,0.0,0.0,11.814,13.274678678678677,0.0,0.0,110.273,114.3328038038038,7.654,8.605419419419407,631723.818,980.2871631633512,738.819,768.1343733733726,0.0,0.0,12.758,12.962398398398385,0.0,0.0,115.952,117.81951551551555,8.096,8.949505505505506,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1263950.908,5875.364900899929,2236.362,3875.810766766755,0.002,0.001997997997997998,21.15,24.86236236236241,0.0,0.0,163.035,176.70247747747757,58.74100000000001,66.62211511511508,636781.139,2565.951630630251,1211.942,1705.0777137137097,0.0,0.0,22.592,22.71224824824827,0.0,0.0,174.91,210.3442442442443,14.232999999999999,17.007320320320332,663917.971,2409.2794384368726,1229.721,1609.1843433433442,0.0,0.0,23.466,26.211055055055024,0.0,0.0,181.239,192.62049949949932,14.895,18.168671671671667,808243.344,3207.989653654982,1517.652,2283.654550550548,0.002,0.0019979979979979977,28.816,31.35750150150149,0.0,0.0,221.021,256.80136036036043,18.154,20.899381381381378,709103.107,2319.0145655626643,1248.27,1691.444544544538,0.0,0.0,24.84,26.25865865865866,0.0,0.0,189.464,202.6453493493494,15.837,19.435064064064058,599910.069,1191.2514904902166,897.607,909.1837347347335,0.001,0.001000000000000001,20.386,23.384388388388402,0.0,0.0,151.418,148.3175935935937,12.932,14.602632632632654,631470.839,1313.3183973967787,915.689,967.6539329329318,0.0,0.0,21.628,21.226842842842785,0.0,0.0,158.281,155.1251641641641,13.743,17.357038038038024,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.005,0.004979979979979978,0.0,0.0,0.0,0.0,1263111.043,8911.36051151328,2860.093,5567.573924924924,0.015,0.014789789789789794,33.991,38.24716616616616,0.0,0.0,220.12,246.08768768768792,92.66,113.36880680680679,636301.017,3883.9286396379707,1576.031,2434.8008398398356,0.002,0.0019979979979979977,36.253,35.89488588588589,0.0,0.0,239.338,278.7545105105106,22.833000000000002,26.82926426426429,663438.319,3770.375614615625,1591.192,2503.140276276275,0.002,0.001997997997997999,37.535,40.15092592592593,0.0,0.0,246.778,270.93965565565605,23.666,28.32551151151149,807647.277,4897.261532528982,1968.596,3225.484268268273,0.005,0.004979979979979975,45.981,51.79243143143146,0.0,0.0,301.724,338.940764764765,28.808999999999997,34.518943943943974,708633.418,3383.0803563531117,1596.605,2422.5615365365466,0.001,0.0010000000000000007,39.445,39.98095595595592,0.0,0.0,256.786,283.53373773773774,24.887999999999998,31.937615615615616,599615.526,1602.4798038060908,1103.712,1139.2843403403374,0.002,0.001997997997997999,32.145,35.681656656656706,0.0,0.0,199.698,190.83963563563546,20.24,22.966180180180174,631181.794,1640.2558198192457,1113.855,1158.1841591591544,0.003,0.0029939939939939947,33.976,33.518942942942914,0.0,0.0,207.326,204.01173573573607,21.328,25.871375375375383,113092.83,5.802902902898158,0.17,5.8029029029029005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.025,0.02640140140140141,0.0,0.0,0.0,0.0,1262087.127,13846.693564562762,3614.801,8398.73813713713,0.054,0.05513913913913912,51.339,57.66374274274271,0.0,0.0,289.93,316.577677677678,138.459,177.724977977978,635704.143,5869.9865375372265,2026.473,3593.9031741741837,0.003,0.002993993993993995,54.907,59.21756856856863,0.0,0.0,319.449,390.25165065065084,34.260999999999996,40.99406306306307,662848.174,5546.185909909778,2032.449,3523.1825815815873,0.005,0.004979979979979979,56.9,64.22222222222224,0.0,0.0,327.819,373.6358748748752,35.641,43.55267967967968,806910.845,7444.051026027718,2520.786,4742.692896896904,0.009,0.008927927927927942,69.527,81.26053153153151,0.0,0.0,402.494,453.3593233233233,43.414,50.37204204204207,708060.245,4877.668643638375,2019.659,3392.893612612599,0.01,0.009909909909909925,59.613,63.73496596596594,0.0,0.0,338.241,360.30522422422445,37.281,44.68063763763765,599272.308,2200.849985985727,1340.428,1527.1779939939954,0.012,0.011867867867867874,47.914,52.07467867867873,0.0,0.0,255.632,261.71028628628596,29.732,35.3196756756757,630848.731,2076.489128127479,1338.947,1476.9631541541512,0.015,0.014789789789789792,50.032,53.00798398398393,0.0,0.0,264.073,264.7424134134136,31.192,37.40585585585585,113091.767,58.15686786787859,1.214,55.63183583583586,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.04990590590590594,0.0,0.0
8,0.078,0.07999599599599597,0.0,0.0,0.0,0.0,1260839.762,20940.429785783635,4528.545,12231.012987987991,0.143,0.14669769769769775,74.475,85.57895395395396,0.0,0.0,375.121,423.74610510510536,197.756,248.6687567567567,634965.965,8846.686461458745,2579.454,5336.530414414422,0.015,0.016791791791791764,80.013,89.50433533533537,0.0,0.0,419.28,522.9185185185185,49.473000000000006,59.593252252252285,662122.582,8131.743019021273,2572.155,5087.470445445434,0.02,0.02162162162162163,82.496,92.87085485485491,0.0,0.0,427.452,518.5382342342335,51.35,63.00295695695697,806004.424,11252.182406404776,3197.698,7042.423219219221,0.028,0.02924524524524524,100.678,115.22153753753757,0.0,0.0,526.595,617.1981731731731,62.675000000000004,79.08103003003002,707361.957,7271.136287287944,2532.359,4768.782901901895,0.03,0.029129129129129187,85.856,95.28855255255253,0.0,0.0,437.187,490.6827137137133,53.26400000000001,63.990912912912876,598869.494,2865.873837837935,1617.3,1953.135135135136,0.045,0.04702202202202206,67.828,70.3647807807808,0.0,0.0,321.016,311.4411851851851,41.856,50.17524524524525,630461.73,2769.884984987448,1599.414,1956.0546586586663,0.056,0.06092492492492499,70.713,71.56819919919928,0.0,0.0,329.084,339.9228668668665,43.702999999999996,51.130845845845776,113087.901,285.02021921919214,4.99,267.4853853853854,0.0,0.0,0.001,0.001000000000000001,0.0,0.0,0.073,0.3720430430430427,0.0,0.0
9,0.232,0.25242842842842855,0.0,0.0,0.0,0.0,1259318.198,31658.27707307141,5639.982,18116.265941941918,0.318,0.32720320320320345,104.698,124.10089689689686,0.0,0.0,479.212,562.2012572572572,274.125,355.01849949949934,634053.42,13349.995595596187,3259.708,7746.034770770757,0.044,0.04611011011011008,112.633,128.80311411411407,0.0,0.0,543.511,695.5133923923929,69.295,85.62887587587585,661231.713,12093.221852850349,3231.797,7316.660451451451,0.055,0.056031031031031096,115.744,134.80927327327336,0.0,0.0,550.444,677.2080720720734,71.443,89.0967277277278,804889.429,16711.1441031018,4024.71,10252.059959959948,0.07,0.07117117117117121,142.305,164.48846346346355,0.0,0.0,679.317,812.2187297297294,87.07100000000001,107.77739239239241,706510.628,10667.370986988313,3154.018,6848.848524524541,0.063,0.0670980980980981,120.099,127.56075975975976,0.0,0.0,558.459,675.7380570570551,73.51799999999999,91.93140140140133,598395.551,4049.214613615211,1941.816,2675.399543543541,0.103,0.10449549549549553,92.956,93.08514914914913,0.0,0.0,396.638,394.0029589589593,56.712,68.3139319319319,630012.063,3641.0861171160914,1900.206,2451.6992632632628,0.121,0.13449349349349354,96.243,103.1551061061061,0.002,0.0019979979979979977,404.105,430.1281031031036,58.93999999999999,70.60114914914924,113076.104,1062.61980380381,16.345,962.1381131131145,0.0,0.0,0.004,0.003987987987987989,0.0,0.0,0.365,2.149924924924926,0.003,0.002993993993993994
