day,inc_case_mean,inc_case_var,inc_death_mean,inc_death_var,inc_death_hospital_mean,inc_death_hospital_var,age_0_S_mean,age_0_S_var,age_0_E_mean,age_0_E_var,age_0_H_mean,age_0_H_var,age_0_R_mean,age_0_R_var,age_0_D_mean,age_0_D_var,age_0_I_mean,age_0_I_var,age_0_IS_mean,age_0_IS_var,age_1_S_mean,age_1_S_var,age_1_E_mean,age_1_E_var,age_1_H_mean,age_1_H_var,age_1_R_mean,age_1_R_var,age_1_D_mean,age_1_D_var,age_1_I_mean,age_1_I_var,age_1_IS_mean,age_1_IS_var,age_2_S_mean,age_2_S_var,age_2_E_mean,age_2_E_var,age_2_H_mean,age_2_H_var,age_2_R_mean,age_2_R_var,age_2_D_mean,age_2_D_var,age_2_I_mean,age_2_I_var,age_2_IS_mean,age_2_IS_var,age_3_S_mean,age_3_S_var,age_3_E_mean,age_3_E_var,age_3_H_mean,age_3_H_var,age_3_R_mean,age_3_R_var,age_3_D_mean,age_3_D_var,age_3_I_mean,age_3_I_var,age_3_IS_mean,age_3_IS_var,age_4_S_mean,age_4_S_var,age_4_E_mean,age_4_E_var,age_4_H_mean,age_4_H_var,age_4_R_mean,age_4_R_var,age_4_D_mean,age_4_D_var,age_4_I_mean,age_4_I_var,age_4_IS_mean,age_4_IS_var,age_5_S_mean,age_5_S_var,age_5_E_mean,age_5_E_var,age_5_H_mean,age_5_H_var,age_5_R_mean,age_5_R_var,age_5_D_mean,age_5_D_var,age_5_I_mean,age_5_I_var,age_5_IS_mean,age_5_IS_var,age_6_S_mean,age_6_S_var,age_6_E_mean,age_6_E_var,age_6_H_mean,age_6_H_var,age_6_R_mean,age_6_R_var,age_6_D_mean,age_6_D_var,age_6_I_mean,age_6_I_var,age_6_IS_mean,age_6_IS_var,age_7_S_mean,age_7_S_var,age_7_E_mean,age_7_E_var,age_7_H_mean,age_7_H_var,age_7_R_mean,age_7_R_var,age_7_D_mean,age_7_D_var,age_7_I_mean,age_7_I_var,age_7_IS_mean,age_7_IS_var
0,0.0,0.0,0.0,0.0,0.0,0.0,1265748.997,1018.7317227207805,884.09,885.441341341341,0.0,0.0,0.0,0.0,0.0,0.0,95.052,106.39769369369363,0.0,0.0,637779.45,491.49299299306125,444.738,429.6009569569569,0.0,0.0,0.0,0.0,0.0,0.0,3.551,3.7191181181181223,0.0,0.0,664922.081,571.9163553567678,464.484,490.86861261261316,0.0,0.0,0.0,0.0,0.0,0.0,3.686,3.8152192192192134,0.0,0.0,809485.938,680.883039039242,566.063,606.3473783783785,0.0,0.0,0.0,0.0,0.0,0.0,4.519,4.301940940940944,0.0,0.0,710105.11,590.1200200207621,495.48,525.1007007007009,0.0,0.0,0.0,0.0,0.0,0.0,3.913,3.8032342342342322,0.0,0.0,600583.947,459.709900900981,419.747,406.8498408408408,0.0,0.0,0.0,0.0,0.0,0.0,3.246,3.2367207207207205,0.0,0.0,632151.093,455.5859369380323,440.552,400.07537137137194,0.0,0.0,0.0,0.0,0.0,0.0,3.584,3.6866306306306296,0.0,0.0,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1264504.998,2800.0700660626794,1897.563,2315.3734044044004,0.0,0.0,3.386,3.662666666666666,0.0,0.0,270.159,295.7754944944944,1.663,1.8592902902902892,637064.725,1574.5459209217227,1043.416,1209.740684684684,0.0,0.0,0.132,0.12870470470470474,0.0,0.0,9.899,9.564363363363361,3.441,3.726245245245247,664192.006,1652.048012009073,1073.45,1287.228728728728,0.0,0.0,0.153,0.15975075075075057,0.0,0.0,10.393,10.336887887887881,3.584,3.70865265265266,808589.388,2072.2517077067905,1314.864,1675.336840840842,0.0,0.0,0.16,0.15655655655655654,0.0,0.0,12.873,12.241112112112118,4.327,4.578649649649652,709338.324,1585.926950950483,1132.723,1310.9472182182187,0.0,0.0,0.134,0.1321761761761762,0.0,0.0,11.069,10.875114114114117,3.811,3.9312102102102084,600006.291,1092.112431431327,887.664,864.827931931934,0.0,0.0,0.117,0.13144244244244258,0.0,0.0,9.327,9.121192192192193,3.181,3.423662662662665,631555.111,1123.4621411416879,921.239,948.3702492492496,0.0,0.0,0.119,0.13897797797797795,0.0,0.0,10.017,10.106817817817806,3.349,3.6828818818818787,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1262822.239,5772.003882883049,3224.591,4478.990709709703,0.0,0.0,13.179,14.705664664664669,0.0,0.0,534.936,580.6045085085099,6.242,6.702970970970972,635968.49,4192.526426426368,1950.466,3079.448292292286,0.0,0.0,0.499,0.45245145145145144,0.0,0.0,20.12,20.141741741741715,13.084999999999999,15.129812812812814,663095.517,3958.0637747727524,1974.657,2894.7100610610623,0.0,0.0,0.53,0.5356356356356353,0.0,0.0,20.903,20.732323323323318,13.398,14.95755555555555,807227.662,5047.010766766886,2437.245,3941.0860610610544,0.0,0.0,0.631,0.6334724724724726,0.0,0.0,26.008,26.24017617617622,16.601,18.947234234234223,708203.455,3530.1140890869074,2060.537,2771.0396706706674,0.0,0.0,0.523,0.5480190190190188,0.0,0.0,22.384,23.013557557557586,14.545,17.12835535535537,599244.183,2144.960471471977,1482.721,1591.7789379379428,0.0,0.0,0.5,0.5185185185185177,0.0,0.0,18.448,18.09739339339338,12.366,13.683487487487493,630789.843,2009.7020530546436,1512.446,1630.813897897899,0.0,0.0,0.497,0.5064974974974971,0.0,0.0,19.668,19.01679279279278,13.015,13.567074074074071,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1260462.63,11903.554654661355,5067.748,8606.987483483486,0.0,0.0,32.841,36.926645645645614,0.0,0.0,914.954,1034.7125965965968,15.328999999999999,18.36069169169167,634270.797,10051.547338340972,3347.518,7129.194870870871,0.0,0.0,1.25,1.1786786786786785,0.0,0.0,36.324,34.16518918918919,32.599000000000004,40.987202202202205,661418.98,9004.13173173165,3345.891,6098.011130130118,0.0,0.0,1.297,1.338129129129129,0.0,0.0,37.584,39.02797197197198,33.797,40.83183483483483,805135.692,11876.175311310268,4153.575,8637.29366866871,0.0,0.0,1.576,1.655879879879876,0.0,0.0,46.343,46.50585685685695,41.554,49.880014014014044,706490.997,7524.2812722710805,3451.541,5659.84416316316,0.0,0.0,1.355,1.3983733733733712,0.0,0.0,39.853,40.00739839839841,36.204,45.790376376376436,598197.754,3914.7742582575484,2290.739,2756.355234234239,0.0,0.0,1.184,1.22737137137137,0.0,0.0,31.276,31.50733133133133,30.142000000000003,37.48380980980981,629767.073,3574.440111111513,2289.528,2768.2594754754778,0.0,0.0,1.244,1.2196836836836829,0.0,0.0,32.986,31.99379779779779,31.617,39.30802702702704,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1257087.028,24645.849065077316,7702.203,17751.156947947897,0.0,0.0,66.285,71.58736236236231,0.0,0.0,1454.938,1699.978134134133,31.081,39.10460560560559,631656.339,22662.10418318914,5491.822,15714.829145145117,0.0,0.0,2.572,2.6214374374374376,0.0,0.0,61.699,62.63303203203208,67.878,87.27844844844839,658864.137,20790.06429528526,5428.138,13980.619575575476,0.0,0.0,2.643,2.848399399399399,0.0,0.0,63.198,65.19398998999,69.73,94.9566746746748,801931.503,27273.63562662357,6771.255,19528.490465465457,0.0,0.0,3.267,3.631342342342347,0.0,0.0,77.724,72.93075475475474,85.64,112.83689489489485,703901.581,16886.97441341503,5550.312,12301.24189789789,0.0,0.0,2.868,2.9815575575575615,0.0,0.0,66.258,68.79222822822831,74.513,95.80129629629631,596721.608,7020.572908910944,3428.993,4924.52948048048,0.0,0.0,2.358,2.392228228228228,0.0,0.0,49.276,52.94076476476479,60.048,77.89028828828826,628361.116,6331.88643043214,3354.707,4703.186337337347,0.0,0.0,2.508,2.584520520520524,0.0,0.0,51.069,50.428667667667696,63.081,83.79868568568565,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1252174.893,52427.18473574347,11549.819,37383.695934934985,0.006,0.0059699699699699614,119.426,132.3348588588589,0.0,0.0,2224.689,2789.191470470469,55.342000000000006,73.89168568568562,627641.512,50232.156012010346,8775.419,33775.90534434431,0.015,0.02680180180180182,4.992,4.8567927927927945,0.0,0.0,100.613,101.56879979979979,127.292,169.15395995996008,654975.858,46001.00484084522,8588.589,30333.833912913018,0.018,0.017693693693693686,5.053,5.239430430430436,0.0,0.0,102.695,104.79076576576587,129.495,180.4125615615616,797042.547,60314.0618528516,10754.646,42289.53221621622,0.017,0.016727727727727713,6.329,6.93369269269268,0.0,0.0,126.405,124.50548048048049,159.84400000000002,204.20784184184183,699989.353,37160.504895897066,8717.102,26162.00359959966,0.019,0.022661661661661652,5.489,5.6635425425425385,0.0,0.0,106.163,110.96940040040053,137.24900000000002,179.75244144144142,594611.871,12979.99034934811,5062.591,9175.621340340353,0.026,0.029353353353353352,4.211,4.370849849849844,0.0,0.0,74.52,78.15975975975981,106.95199999999998,144.82343743743738,626391.573,10637.18185285237,4853.339,7439.107186186159,0.051,0.054453453453453385,4.448,4.625921921921918,0.0,0.0,75.999,74.21521421421421,111.116,161.3815795795796,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.152,0.17707307307307324,0.0,0.0,0.0,0.0,1244973.637,111617.91915015421,17219.526,76351.8211451449,0.06,0.06046046046046047,201.534,217.5163603603605,0.0,0.0,3328.389,4859.761440440437,91.676,125.73835635635633,621512.017,111347.88659760053,13772.582,73458.85813413405,0.122,0.15326926926926926,9.414,10.104708708708701,0.0,0.0,161.607,170.10465565565553,221.98399999999998,318.94705705705707,649075.508,99579.35929530626,13375.502,64352.25224824842,0.128,0.13575175175175186,9.637,10.64587687687687,0.0,0.0,162.156,172.47413813813813,225.391,327.4326436436438,789614.642,134995.67951551278,16791.974,91183.4627867868,0.149,0.15295195195195216,12.057,13.455206206206219,0.0,0.0,200.898,204.48808408408385,278.40400000000005,385.2281901901898,694086.449,79932.75215115557,13488.055,56151.83581081085,0.166,0.16861261261261265,10.314,10.918322322322325,0.0,0.0,166.531,175.43647547547522,236.72600000000003,324.6422002002003,591552.013,25416.555386388703,7447.434,17590.704348348314,0.199,0.2096086086086088,7.514,8.37417817817817,0.002,0.001997997997997998,110.23,112.40750750750745,176.51299999999998,240.0876006006008,623592.955,19299.33030530556,6998.34,13253.047447447512,0.305,0.37635135135135134,7.851,8.391190190190196,0.0,0.0,110.086,112.76937337337337,181.732,254.90303703703682,113092.878,0.2573733733730295,0.122,0.2573733733733737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.999,1.1921911911911909,0.002,0.001997997997997998,0.002,0.001997997997997998,1234356.565,244527.29507008815,25612.629,167818.1775365363,0.226,0.2271511511511512,323.937,339.2542852852856,0.0,0.0,4928.299,8407.036635635637,145.351,219.2923593593595,612214.796,244252.72310710038,21326.079,159043.75451351303,0.453,0.51830930930931,18.046,20.96885285285286,0.001,0.0010000000000000005,254.152,269.83473073073077,371.562,531.6760700700693,640175.888,221378.93038637718,20579.614,143137.50450850878,0.448,0.47376976976976926,18.201,21.12172072072074,0.0,0.0,252.787,259.95158258258266,375.075,531.3991541541542,778389.947,311759.9821731712,25888.652,207889.72261861854,0.53,0.5916916916916911,22.979,27.81036936936937,0.0,0.0,314.333,340.72283383383393,463.95399999999995,674.3798298298298,685205.984,173940.07181580845,20655.183,119299.96948048055,0.535,0.5873623623623635,19.089,21.35843743743744,0.005,0.0049799799799799755,257.639,279.7704494494498,390.914,551.0732232232234,587079.212,49006.34339940083,10953.656,33535.080744744715,0.771,0.9134724724724712,13.771,16.70526426426427,0.006,0.005969969969969969,161.364,159.2167207207209,277.526,400.3758738738741,619570.327,34498.30837937691,10106.369,23220.06490390388,1.111,1.340019019019021,13.864,15.020524524524523,0.008,0.007943943943943942,157.503,160.30029129129136,282.16,395.10041441441433,113091.952,2.378074074073104,1.039,2.3518308308308327,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0010000000000000002,0.0,0.0
8,3.11,3.7936936936936942,0.018,0.017693693693693696,0.018,0.017693693693693696,1218672.003,548076.0370280601,38049.844,366879.2168808807,0.61,0.6405405405405412,507.036,573.2559599599592,0.0,0.0,7260.006,15951.625589589592,223.79899999999998,322.7465015015016,598225.757,532373.4053563374,32650.42,343063.9255255253,1.143,1.3118628628628637,33.242,42.2857217217217,0.003,0.0029939939939939964,396.079,443.8486076076085,605.1840000000001,890.7660840840832,626821.506,480216.73670071934,31358.57,305476.9980980977,1.198,1.262058058058057,33.671,42.86962862862868,0.0,0.0,390.13,425.40050050049973,605.617,923.6095485485481,761534.239,693958.3982772704,39509.236,456039.011315316,1.305,1.3713463463463478,42.074,51.2117357357357,0.003,0.0029939939939939942,486.466,547.9868308308307,750.759,1101.6592862862872,671911.048,394683.2509469431,31361.013,264867.0638948951,1.422,1.5794954954954985,35.285,41.691466466466494,0.013,0.012843843843843834,395.203,441.0388298298291,626.6650000000001,905.2494984984979,580509.39,101079.2411411436,16130.038,67823.58013613612,1.856,2.199463463463464,24.546,30.990874874874866,0.021,0.022581581581581564,234.327,254.5346056056056,423.555,623.3869599599598,613755.253,68606.67366466281,14626.852,46875.36746346347,2.841,3.2449639639639667,24.139,27.333012012012045,0.066,0.06771171171171174,225.506,238.94090490490532,423.726,599.7377337337335,113088.414,11.996600600590886,4.446,11.214298298298292,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0049799799799799815,0.0,0.0
9,6.882,6.7067827827827875,0.086,0.08869269269269273,0.085,0.08586086086086074,1195530.903,1187522.610201193,56426.917,793061.0771881893,1.338,1.4672232232232225,778.743,892.3553063063075,0.0,0.0,10678.697,30478.377568568645,337.732,496.6912412412409,577401.297,1157568.5913823969,49426.716,747335.3086526509,2.504,2.760744744744749,59.85,70.69019019019018,0.005,0.0049799799799799755,612.405,708.4454204204181,964.84,1500.6376776776774,606972.638,1036664.1731291169,47311.076,659461.1513753763,2.512,2.7405965965965993,60.112,77.75120720720716,0.005,0.004979979979979983,597.668,700.9647407407409,957.601,1430.6549659659674,736500.257,1532280.1130640756,59648.588,998132.3566126128,2.876,3.1417657657657716,74.882,95.48556156156167,0.009,0.008927927927927919,746.579,870.7545135135141,1191.3500000000001,1770.4916256256256,652176.275,871437.4928678824,47201.046,581762.7646486481,2.975,3.151526526526525,62.684,81.3074514514514,0.034,0.0328768768768769,601.489,714.8066856856851,983.9350000000001,1449.964393393396,570847.613,211252.61384484547,23765.576,139371.89411811772,3.853,4.3076986986986885,42.406,56.41557957957959,0.067,0.06457557557557551,340.976,354.1375615615615,631.307,942.189152152152,605300.609,139562.476595589,21235.222,93315.33004604602,6.107,7.058609609609619,40.953,46.64743843843843,0.232,0.2484244244244243,322.488,334.6024584584581,623.212,912.3186006006007,113079.54,39.435835835830346,12.794,35.897461461461454,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0282992992992993,0.009,0.008927927927927915
