day,inc_case_mean,inc_case_var,inc_death_mean,inc_death_var,inc_death_hospital_mean,inc_death_hospital_var,age_0_S_mean,age_0_S_var,age_0_E_mean,age_0_E_var,age_0_H_mean,age_0_H_var,age_0_R_mean,age_0_R_var,age_0_D_mean,age_0_D_var,age_0_I_mean,age_0_I_var,age_0_IS_mean,age_0_IS_var,age_1_S_mean,age_1_S_var,age_1_E_mean,age_1_E_var,age_1_H_mean,age_1_H_var,age_1_R_mean,age_1_R_var,age_1_D_mean,age_1_D_var,age_1_I_mean,age_1_I_var,age_1_IS_mean,age_1_IS_var,age_2_S_mean,age_2_S_var,age_2_E_mean,age_2_E_var,age_2_H_mean,age_2_H_var,age_2_R_mean,age_2_R_var,age_2_D_mean,age_2_D_var,age_2_I_mean,age_2_I_var,age_2_IS_mean,age_2_IS_var,age_3_S_mean,age_3_S_var,age_3_E_mean,age_3_E_var,age_3_H_mean,age_3_H_var,age_3_R_mean,age_3_R_var,age_3_D_mean,age_3_D_var,age_3_I_mean,age_3_I_var,age_3_IS_mean,age_3_IS_var,age_4_S_mean,age_4_S_var,age_4_E_mean,age_4_E_var,age_4_H_mean,age_4_H_var,age_4_R_mean,age_4_R_var,age_4_D_mean,age_4_D_var,age_4_I_mean,age_4_I_var,age_4_IS_mean,age_4_IS_var,age_5_S_mean,age_5_S_var,age_5_E_mean,age_5_E_var,age_5_H_mean,age_5_H_var,age_5_R_mean,age_5_R_var,age_5_D_mean,age_5_D_var,age_5_I_mean,age_5_I_var,age_5_IS_mean,age_5_IS_var,age_6_S_mean,age_6_S_var,age_6_E_mean,age_6_E_var,age_6_H_mean,age_6_H_var,age_6_R_mean,age_6_R_var,age_6_D_mean,age_6_D_var,age_6_I_mean,age_6_I_var,age_6_IS_mean,age_6_IS_var,age_7_S_mean,age_7_S_var,age_7_E_mean,age_7_E_var,age_7_H_mean,age_7_H_var,age_7_R_mean,age_7_R_var,age_7_D_mean,age_7_D_var,age_7_I_mean,age_7_I_var,age_7_IS_mean,age_7_IS_var
0,0.0,0.0,0.0,0.0,0.0,0.0,1265583.035,1188.1899649631573,1002.576,1021.3315555555558,0.0,0.0,0.0,0.0,0.0,0.0,21.189,21.66694594594592,0.0,0.0,637696.015,612.1889639635285,504.501,538.1861851851846,0.0,0.0,0.0,0.0,0.0,0.0,3.108,3.0013373373373344,0.0,0.0,664834.974,648.1034274280647,527.054,563.6427267267273,0.0,0.0,0.0,0.0,0.0,0.0,3.323,3.3620330330330335,0.0,0.0,809381.048,785.2169129133761,642.115,720.5162912912915,0.0,0.0,0.0,0.0,0.0,0.0,4.086,4.228832832832835,0.0,0.0,710011.584,658.2351791796184,561.839,565.4164954954958,0.0,0.0,0.0,0.0,0.0,0.0,3.629,3.7671261261261235,0.0,0.0,600505.541,551.0053243246464,475.916,474.77772172172195,0.0,0.0,0.0,0.0,0.0,0.0,2.976,2.9503743743743747,0.0,0.0,632068.386,618.801805806307,499.959,526.1835025025026,0.0,0.0,0.0,0.0,0.0,0.0,3.167,3.072183183183186,0.0,0.0,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1264076.347,3299.6642552586486,2195.257,2423.8487997998022,0.0,0.0,0.995,1.036011011011009,0.0,0.0,58.888,61.22668268268263,17.214,20.07828228228229,636866.395,1940.57154654829,1176.089,1452.1071861861828,0.0,0.0,0.148,0.1622582582582582,0.0,0.0,8.929,8.63859759759759,9.69,11.429329329329311,663988.411,1723.2973763756174,1209.229,1345.6762352352341,0.0,0.0,0.141,0.15527427427427415,0.0,0.0,9.405,9.624599599599597,10.031,11.223262262262262,808341.752,2179.359855855912,1479.976,1697.6450690690701,0.0,0.0,0.218,0.22069669669669695,0.0,0.0,11.392,12.841177177177201,12.073,15.118789789789806,709132.495,1812.246221221423,1264.862,1446.3152712712697,0.0,0.0,0.201,0.19879779779779744,0.0,0.0,9.941,10.385904904904901,10.684,12.162306306306284,599838.734,1246.812056055467,993.632,985.255831831832,0.0,0.0,0.135,0.13691191191191196,0.0,0.0,8.454,8.10198598598599,9.089,11.154233233233214,631381.682,1255.804680681063,1029.771,989.8343933933928,0.0,0.0,0.168,0.18596196196196174,0.0,0.0,9.063,9.124155155155162,9.692,11.340476476476475,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1261981.563,7397.661692689879,3803.407,5029.580931931923,0.0,0.0,3.737,4.019850850850852,0.0,0.0,116.211,117.2116906906906,64.474,87.87481481481478,635621.714,4320.472676676192,2165.251,2978.6686676676736,0.0,0.0,0.571,0.5715305305305296,0.0,0.0,18.058,18.110746746746752,35.607,48.1777287287287,662738.126,3888.0962202204487,2195.854,2664.2969809809783,0.0,0.0,0.613,0.6278588588588596,0.0,0.0,18.837,19.443874874874876,37.244,49.04199199199202,806791.05,5334.481981981206,2708.24,3827.85625625626,0.0,0.0,0.753,0.8228138138138131,0.0,0.0,22.995,24.75573073073072,45.622,61.3382082082082,707860.383,3942.947258258957,2259.767,2778.5092202202172,0.0,0.0,0.678,0.7510670670670678,0.0,0.0,19.894,20.01477877877879,39.804,50.42178178178181,598978.288,2263.2983543558603,1630.646,1718.9155995996016,0.0,0.0,0.555,0.5655405405405407,0.0,0.0,16.493,18.11006106106101,33.762,44.62629629629629,630515.952,2279.272968968063,1662.599,1738.3345335335357,0.0,0.0,0.65,0.6521521521521524,0.0,0.0,17.474,17.298622622622638,35.588,45.937223223223256,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1258999.979,16108.14470370261,6065.82,10170.5901901902,0.0,0.0,9.236,9.567871871871859,0.0,0.0,199.206,197.0506146146145,156.47400000000002,242.46434834834838,633739.463,9895.458089091575,3649.565,6462.930705705709,0.0,0.0,1.471,1.5647237237237226,0.0,0.0,32.239,31.9858648648649,87.253,130.7396026026027,660872.905,8800.18215715818,3653.709,5952.25257157156,0.0,0.0,1.542,1.6278638638638634,0.0,0.0,32.994,36.346310310310315,90.533,138.6818468468469,804469.093,12109.30165265348,4530.247,8119.475466466469,0.0,0.0,1.889,2.1127917917917896,0.0,0.0,40.365,40.908683683683684,110.803,170.59918218218218,705999.424,7683.733957953991,3699.947,5363.185376376381,0.0,0.0,1.559,1.5861051051051058,0.0,0.0,34.769,34.81645545545538,96.71600000000001,150.02431031031028,597825.806,4039.493857859226,2467.008,2883.7156516516566,0.0,0.0,1.356,1.5428068068068082,0.0,0.0,27.539,28.088567567567544,80.557,126.7782332332333,629385.51,3942.4863863857317,2468.601,2800.4662652652705,0.0,0.0,1.497,1.5135045045045041,0.0,0.0,29.015,29.59036536536533,84.618,134.2566666666667,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1254722.99,34168.15205205063,9298.337,21553.785216216293,0.0,0.0,18.787,19.797428428428425,0.0,0.0,317.915,318.1679429429424,310.492,568.7421921921921,630911.902,20796.93332934198,5864.669,13479.196635635519,0.0,0.0,3.042,3.2194554554554573,0.0,0.0,53.667,54.668779779779726,177.504,316.4877777777777,658098.994,18087.629593592636,5811.761,11566.472351351356,0.0,0.0,3.154,3.431715715715714,0.0,0.0,54.449,58.35775675675679,182.67499999999998,313.29846946946935,800999.884,25748.21876275972,7237.381,16640.308147147112,0.0,0.0,3.849,4.2284274274274285,0.0,0.0,66.906,65.11828228228228,224.616,413.81628428428394,703261.483,14969.026737739377,5808.11,10056.45435435438,0.0,0.0,3.197,3.4876786786786758,0.0,0.0,56.571,55.91887787787787,193.81,339.2840460460457,596252.166,7049.313757760787,3603.811,4868.463742742745,0.0,0.0,2.681,2.9521911911911896,0.0,0.0,42.535,45.9106856856857,157.67799999999997,270.6381481481478,627873.94,6459.2996996989195,3538.849,4298.65285185185,0.0,0.0,2.931,2.80704604604604,0.0,0.0,44.196,47.31890290290285,164.309,295.5087697697698,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1248569.646,66051.40609007243,13940.327,40501.19526626626,1.177,1.3530240240240232,40.921,51.039798798798884,0.0,0.0,489.071,520.0980570570583,544.992,1172.7791051051038,626692.224,42318.710534530815,9152.016,26454.25600000002,0.424,0.4827067067067068,8.919,13.255694694694695,0.0,0.0,86.076,88.71894294294289,322.37899999999996,617.2464374374374,653989.982,35996.23991591432,8992.16,21987.980380380373,0.457,0.5366876876876877,9.147,14.525916916916913,0.0,0.0,86.768,91.52570170170148,330.75,632.7558578578577,795847.959,54615.53084984786,11235.46,34702.21261261266,0.51,0.6225225225225234,11.505,18.844819819819826,0.0,0.0,107.158,108.06109709709708,405.69100000000003,813.6993803803805,699246.857,30477.714265262082,8889.44,19822.47487487498,0.529,0.6177767767767762,9.81,15.137037037037045,0.0,0.0,89.178,89.40772372372368,345.07399999999996,666.8146206206205,594065.058,12100.008644642894,5190.06,8027.445845845865,0.727,0.9474184184184183,7.592,11.380916916916915,0.0,0.0,63.04,66.18658658658659,271.47999999999996,521.1567427427427,625819.405,10529.734709710121,4997.135,6771.9527277277375,1.147,1.5189099099099115,7.723,10.720991991991985,0.0,0.0,64.226,64.93786186186203,279.38800000000003,556.0944344344343,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4.971,5.898057057057053,0.0,0.0,0.0,0.0,1239687.546,132911.63151553718,20641.227,79225.99947047063,5.537,6.859490490490493,91.467,155.48039139139146,0.0,0.0,735.894,803.8265905905884,881.905,2040.941040040039,620431.467,86165.38629730968,14005.373,51875.36523623639,2.279,2.7419009009008994,28.245,53.130105105105216,0.002,0.0019979979979979972,134.681,140.52176076076083,540.525,1153.2652222222212,647929.047,76168.19898998538,13664.532,46389.99497097085,2.506,2.8808448448448423,28.825,52.67505005005,0.001,0.0010000000000000005,135.04,145.5419419419418,550.805,1159.8071361361358,788233.559,117632.40091991622,17116.546,73595.41930330345,2.673,2.9910620620620625,36.865,72.75953453453454,0.0,0.0,166.908,171.3588948948951,676.502,1522.8955695695688,693362.229,63374.96552453276,13392.71,40993.3272272273,2.847,3.4830740740740733,30.668,63.068844844844826,0.001,0.0010000000000000013,136.873,145.88475575575558,568.596,1248.990400400401,590991.647,21263.297688687748,7432.854,13557.127811811817,3.852,5.151247247247254,23.179,44.3252842842843,0.011,0.010889889889889887,91.483,91.14285385385386,425.50299999999993,916.4773903903903,622988.023,18051.13961061168,7021.11,11121.947847847874,6.045,8.661636636636633,22.505,40.412387387387376,0.03,0.033133133133133125,91.504,92.85283683683686,435.20599999999996,931.340630630631,113063.044,247.43149549549878,29.956,247.4314954954958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,21.07,25.907007007007028,0.045,0.04902402402402399,0.044,0.04811211211211208,1226891.811,270133.34061961644,30285.354,158995.38607007038,14.978,18.942458458458447,186.779,340.94910810810904,0.003,0.0029939939939939955,1088.26,1248.0004004003974,1360.735,3441.4997427427415,611205.706,175117.54911307973,21124.258,103504.71214814793,6.539,7.441920920920927,69.299,130.38798698698707,0.005,0.004979979979979981,207.173,211.010081081081,867.352,2055.739955955957,639038.039,158923.56304203573,20490.742,96814.49192792772,7.164,8.403507507507515,71.409,134.4321511511511,0.002,0.001997997997997998,206.329,221.24800700700712,875.708,1993.2242222222217,777053.742,244907.6570930948,25715.614,151076.92793193142,7.513,9.321152152152148,89.188,174.5552112112113,0.007,0.006957957957957958,256.191,280.40292192192146,1079.818,2589.2826406406393,684769.095,127179.14512014094,19955.669,77593.25669569564,7.951,9.341940940940935,74.744,148.56502902902906,0.02,0.02162162162162164,206.701,207.6332322322322,895.4680000000001,2044.8879099099108,586639.073,37892.78045144475,10634.322,24089.928244244144,10.668,14.149925925925926,56.494,112.34030430430414,0.061,0.05933833833833835,130.317,139.17168268268267,632.366,1516.4799659659661,619050.001,32155.002001002013,9860.33,20328.589689689656,17.165,22.87865365365364,53.234,96.70394794794798,0.178,0.19250850850850856,128.205,135.50047547547553,641.117,1489.1905815815826,112907.446,1903.1262102103808,181.202,1784.7579539539538,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18578578578578578,0.0,0.0
8,47.801,66.28568468468474,0.231,0.2258648648648651,0.21,0.20610610610610625,1208466.279,544161.6407998546,44169.473,316447.73700800876,31.362,36.2572132132132,345.908,584.3058418418424,0.008,0.007943943943943947,1595.3,1938.3603603603608,2042.718,5424.086212212213,597710.562,365588.6107667352,31483.826,214856.221945946,14.259,16.38630530530531,142.105,296.20417917917933,0.013,0.012843843843843832,315.077,337.4124834834831,1356.5410000000002,3422.373742742743,626093.068,308306.0534294276,30387.28,181987.18078078073,15.165,18.037812812812803,145.295,285.9279029029032,0.011,0.010889889889889886,311.196,314.4520360360361,1357.399,3356.401608608608,760761.066,484670.66430829465,38184.21,288567.36326326325,16.083,17.877988988988992,182.084,362.403347347347,0.019,0.020659659659659664,388.038,410.07463063063,1679.117,4198.143636636637,672288.638,266619.422378385,29460.755,161033.47645145148,17.039,19.488967967967977,152.808,303.52666266266294,0.075,0.07545045045045042,308.658,277.450486486486,1372.724,3377.4510130130166,580448.527,69648.53981082412,15208.801,42755.33873773769,22.138,29.240196196196187,113.029,191.72188088088095,0.201,0.19879779779779796,184.461,187.32380280280287,914.89,2367.8564524524527,613539.104,57797.64282682145,13864.032,36335.104080080084,35.321,49.199158158158156,104.386,189.7367407407409,0.65,0.6381381381381376,178.791,202.23955855855897,915.219,2316.5972782782787,112472.523,7224.694165165381,589.605,6342.2231981982,0.0,0.0,0.007,0.0069579579579579645,0.0,0.0,1.206,1.3409049049049049,0.501,0.6046036036036031
9,83.718,122.02850450450448,0.701,0.6942932932932928,0.625,0.6149899899899898,1182065.763,1085056.5874184216,64025.835,619825.1669419416,57.039,66.63411311311316,593.235,1070.161936936937,0.029,0.028187187187187185,2324.657,3077.270621621623,3020.725,8146.394373373371,578204.196,721141.5571411336,46357.916,409080.22116516606,26.885,31.144919919919882,264.172,514.0084244244252,0.03,0.029129129129129135,473.633,516.3146256256246,2080.209,5131.421314314313,607406.766,622676.5537977824,44594.592,363689.9915275264,28.332,32.06984584584581,269.545,574.1561311311315,0.035,0.03581081081081079,463.973,502.46673773773773,2064.963,5360.6138128128105,737232.835,977318.31008509,56087.939,567960.3996786777,30.262,32.215571571571566,335.962,709.6001561561571,0.069,0.07431331331331321,580.359,644.6147337337331,2568.2619999999997,6950.596202202205,654292.731,550095.8424815175,43109.389,329214.2319109107,31.444,36.91377777777782,279.893,538.6241751751755,0.201,0.2068058058058058,457.921,445.09985885885874,2069.593,5251.787600600596,571633.478,132222.31182783787,21745.696,78793.47706106078,39.743,50.72968068068065,200.16,352.0724724724725,0.498,0.47647247247247243,261.209,271.9412602602596,1303.0520000000001,3450.3575095095102,605775.797,102995.31710810898,19540.985,62242.100875875956,62.642,83.56139739739736,183.604,335.1383223223223,1.628,1.6532692692692685,248.372,295.8855015015013,1284.481,3344.8261971971956,111560.079,21062.631390390812,1416.592,17214.694230230216,0.0,0.0,0.059,0.057576576576576576,0.0,0.0,4.311,5.157436436436442,3.875,5.200375375375382
