day,inc_case_mean,inc_case_var,inc_death_mean,inc_death_var,inc_death_hospital_mean,inc_death_hospital_var,age_0_S_mean,age_0_S_var,age_0_E_mean,age_0_E_var,age_0_H_mean,age_0_H_var,age_0_R_mean,age_0_R_var,age_0_D_mean,age_0_D_var,age_0_I_mean,age_0_I_var,age_0_IS_mean,age_0_IS_var,age_1_S_mean,age_1_S_var,age_1_E_mean,age_1_E_var,age_1_H_mean,age_1_H_var,age_1_R_mean,age_1_R_var,age_1_D_mean,age_1_D_var,age_1_I_mean,age_1_I_var,age_1_IS_mean,age_1_IS_var,age_2_S_mean,age_2_S_var,age_2_E_mean,age_2_E_var,age_2_H_mean,age_2_H_var,age_2_R_mean,age_2_R_var,age_2_D_mean,age_2_D_var,age_2_I_mean,age_2_I_var,age_2_IS_mean,age_2_IS_var,age_3_S_mean,age_3_S_var,age_3_E_mean,age_3_E_var,age_3_H_mean,age_3_H_var,age_3_R_mean,age_3_R_var,age_3_D_mean,age_3_D_var,age_3_I_mean,age_3_I_var,age_3_IS_mean,age_3_IS_var,age_4_S_mean,age_4_S_var,age_4_E_mean,age_4_E_var,age_4_H_mean,age_4_H_var,age_4_R_mean,age_4_R_var,age_4_D_mean,age_4_D_var,age_4_I_mean,age_4_I_var,age_4_IS_mean,age_4_IS_var,age_5_S_mean,age_5_S_var,age_5_E_mean,age_5_E_var,age_5_H_mean,age_5_H_var,age_5_R_mean,age_5_R_var,age_5_D_mean,age_5_D_var,age_5_I_mean,age_5_I_var,age_5_IS_mean,age_5_IS_var,age_6_S_mean,age_6_S_var,age_6_E_mean,age_6_E_var,age_6_H_mean,age_6_H_var,age_6_R_mean,age_6_R_var,age_6_D_mean,age_6_D_var,age_6_I_mean,age_6_I_var,age_6_IS_mean,age_6_IS_var,age_7_S_mean,age_7_S_var,age_7_E_mean,age_7_E_var,age_7_H_mean,age_7_H_var,age_7_R_mean,age_7_R_var,age_7_D_mean,age_7_D_var,age_7_I_mean,age_7_I_var,age_7_IS_mean,age_7_IS_var
0,0.0,0.0,0.0,0.0,0.0,0.0,1266474.737,305.7235545548941,252.068,277.0644404404401,0.0,0.0,0.0,0.0,0.0,0.0,25.366,28.1602042042042,0.0,0.0,638144.05,136.67617617612808,127.171,122.61437337337333,0.0,0.0,0.0,0.0,0.0,0.0,5.596,5.940724724724715,0.0,0.0,665302.716,149.008352352245,132.919,132.4308698698698,0.0,0.0,0.0,0.0,0.0,0.0,5.656,5.525189189189194,0.0,0.0,809950.531,194.41945845883154,161.542,178.02826426426452,0.0,0.0,0.0,0.0,0.0,0.0,7.109,7.206325325325332,0.0,0.0,710510.442,161.4540900898674,142.046,149.32520920920945,0.0,0.0,0.0,0.0,0.0,0.0,6.142,6.602438438438447,0.0,0.0,600928.751,134.55355255268094,119.512,125.83168768768769,0.0,0.0,0.0,0.0,0.0,0.0,5.104,5.242426426426423,0.0,0.0,632513.037,159.8534844847621,125.432,144.80217817817817,0.0,0.0,0.0,0.0,0.0,0.0,5.423,5.699770770770773,0.0,0.0,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1266193.676,555.900924924952,477.741,517.3873063063058,0.0,0.0,2.562,2.8630190190190183,0.0,0.0,70.779,76.2724314314315,0.793,0.9751261261261259,638001.721,284.4656246240252,241.587,247.67410510510535,0.0,0.0,0.527,0.5878588588588588,0.0,0.0,15.347,16.58918018018017,1.698,2.0388348348348346,665154.041,303.90522422387517,252.232,258.6227987987988,0.0,0.0,0.598,0.6370330330330324,0.0,0.0,15.884,17.18372772772774,1.874,2.3144384384384393,809770.124,377.3319559560397,306.438,322.94309909909936,0.0,0.0,0.716,0.7961401401401399,0.0,0.0,19.622,19.7788948948949,2.238,2.6680240240240227,710351.632,333.4740500488544,269.663,284.7001311311315,0.0,0.0,0.573,0.6052762762762764,0.0,0.0,16.998,18.012008008008,1.954,2.3922762762762786,600794.318,256.5233993988374,227.484,228.7224664664663,0.0,0.0,0.468,0.457433433433433,0.0,0.0,14.56,14.372772772772764,1.656,1.9516156156156172,632371.699,291.4738728731441,239.291,254.48680580580574,0.0,0.0,0.544,0.618682682682683,0.0,0.0,15.115,16.848623623623606,1.798,2.267463463463463,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1265909.967,856.524435435604,682.45,728.4559559559567,0.0,0.0,9.723,10.666937937937943,0.0,0.0,132.094,137.1543183183182,2.779,3.3240030030030074,637858.344,436.58625025037867,345.119,366.63947847847953,0.0,0.0,2.096,2.2089929929929943,0.0,0.0,28.389,31.56124024024025,6.558,7.881749749749751,665004.889,450.80548448479334,359.983,359.952663663664,0.0,0.0,2.214,2.3345385385385375,0.0,0.0,29.721,30.729888888888855,6.85,8.587719719719718,809588.011,575.9047837837668,437.88,478.6102102102107,0.0,0.0,2.707,3.3505015015015016,0.0,0.0,36.499,38.12812712712714,8.332,10.739059059059052,710191.739,515.3822612611922,385.285,406.43420920920926,0.0,0.0,2.266,2.281525525525526,0.0,0.0,31.906,32.49565965965969,7.468,9.61029829829831,600659.188,391.99865465450057,324.796,340.05243643643627,0.0,0.0,1.939,2.071350350350352,0.0,0.0,27.167,26.589700700700693,6.151,7.727566566566568,632229.528,424.0352512512805,341.691,355.90542442442415,0.0,0.0,2.017,2.3550660660660667,0.0,0.0,28.401,27.535734734734742,6.494000000000001,8.025349349349352,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1265623.851,1149.9787777771137,867.844,929.9175815815822,0.0,0.0,23.11,25.0609609609609,0.0,0.0,205.92,210.06766766766776,6.459999999999999,8.25075675675675,637713.377,587.9508218222024,439.477,476.391862862863,0.0,0.0,4.947,5.151342342342338,0.0,0.0,44.397,44.51190290290282,15.338000000000001,20.312708708708712,664853.372,593.1387547550873,458.789,460.12260160160173,0.0,0.0,5.229,5.3539129129129135,0.0,0.0,46.15,48.38788788788787,15.985,21.876167167167168,809403.871,724.3527117120061,557.436,566.2881921921928,0.0,0.0,6.448,7.508804804804801,0.0,0.0,56.786,60.44865265265256,19.259,27.264787787787782,710031.039,664.556035034702,489.406,490.01918318318286,0.0,0.0,5.489,6.132011011011015,0.0,0.0,49.586,52.20080480480482,16.97,23.995959959959972,600523.684,523.2994434434113,412.434,433.53517917917907,0.0,0.0,4.766,5.3566006006006015,0.0,0.0,42.13,41.420520520520554,14.486,17.671505505505497,632087.584,577.7066506508693,433.476,464.01343743743786,0.0,0.0,4.937,5.264295295295299,0.0,0.0,44.341,46.36108008008008,15.197000000000001,20.653266266266254,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1265336.166,1468.162606605985,1036.689,1116.5628418418464,0.0,0.0,44.069,49.854093093093155,0.0,0.0,287.918,286.6999759759762,12.038,16.13456056056056,637566.356,761.4907547548376,526.246,575.5129969969967,0.0,0.0,9.452,9.617313313313296,0.0,0.0,62.312,63.2298858858859,28.372999999999998,44.2514364364364,664701.238,755.024380382172,548.052,559.8811771771763,0.0,0.0,10.023,10.947418418418422,0.0,0.0,64.832,65.56934534534531,29.872999999999998,43.775242242242214,809217.974,887.4127367370344,667.076,677.1633873873853,0.0,0.0,12.131,13.71355255255256,0.0,0.0,79.425,80.61899399399401,36.029,56.61840940940943,709867.817,838.2697807802887,585.361,610.7354144144151,0.0,0.0,10.441,11.449968968968964,0.0,0.0,69.554,72.45954354354353,31.71,47.30775775775778,600387.523,667.4949659658688,491.97,533.1122122122123,0.0,0.0,9.057,9.733484484484483,0.0,0.0,58.799,57.866465465465424,26.944000000000003,39.175869869869885,631944.512,710.5624184183596,516.771,552.152711711712,0.0,0.0,9.351,10.143942942942948,0.0,0.0,62.205,63.266241241241225,28.183999999999997,42.01989189189191,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1265046.41,1737.7416416397396,1189.958,1289.8861221221214,0.007,0.006957957957957962,72.948,81.30660260260247,0.0,0.0,377.354,380.31099499499504,19.514,28.668958958958957,637417.11,910.0979979975551,606.029,638.9310900900898,0.025,0.02439939939939938,15.749,16.320319319319324,0.0,0.0,81.794,81.81938338338327,46.105,75.2271421421421,664546.573,902.8054764767475,630.81,644.1660660660656,0.019,0.02266166166166171,16.786,17.565769769769776,0.0,0.0,84.719,81.49553453453467,48.192,79.50562962962964,809029.383,1044.2365475457425,768.132,733.087663663664,0.023,0.02449549549549547,20.555,22.78375875875873,0.0,0.0,103.668,105.71148748748749,58.229,98.40993493493492,709702.227,1030.1496206212457,673.368,713.5381141141124,0.02,0.021621621621621605,17.563,19.051082082082072,0.0,0.0,91.417,89.64075175175165,51.574999999999996,91.13742642642634,600250.577,814.9169879875552,563.741,588.7226416416418,0.03,0.03313313313313314,15.102,15.54313913913916,0.0,0.0,77.099,70.66386286286279,43.852000000000004,69.12490890890889,631801.125,856.700075074507,592.24,626.5069069069073,0.075,0.08546046046046059,15.724,17.33916316316318,0.0,0.0,81.347,82.65524624624616,45.922,75.25003803803806,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.199,0.2216206206206208,0.0,0.0,0.0,0.0,1264753.615,1973.9767517516643,1329.717,1397.5965075075067,0.065,0.07284784784784777,111.155,116.09707207207208,0.0,0.0,472.338,478.7124684684678,28.704,43.38525725725725,637266.199,1054.5299289298978,678.781,722.8438828828845,0.149,0.16496396396396404,25.039,28.239718718718716,0.0,0.0,102.431,104.2354744744746,68.023,118.01119419419408,664389.444,1072.126990991066,707.407,766.3557067067075,0.17,0.19129129129129144,26.573,30.48916016016018,0.0,0.0,105.855,105.94191691691687,70.462,123.72961561561566,808837.48,1201.9055055055564,860.998,784.7006966966969,0.199,0.22962862862862876,32.257,37.01596696696696,0.0,0.0,130.514,140.88068468468458,85.702,149.8910970970972,709535.2,1179.8218218208863,754.249,785.9769759759766,0.184,0.20835235235235255,27.946,32.36945345345341,0.0,0.0,114.428,119.07388988988986,75.82400000000001,132.00478078078083,600111.641,989.1072262260907,630.01,659.4613613613608,0.193,0.22397497497497493,23.848,25.35825425425426,0.0,0.0,96.083,94.55066166166179,64.27700000000002,105.70065365365357,631656.635,1035.1769519518605,660.725,710.4778528528522,0.461,0.6190980980980987,24.8,27.88988988988989,0.002,0.001997997997997999,101.242,98.34978578578593,67.133,120.70891991991991,113092.904,0.1329169169175933,0.096,0.1329169169169168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.232,1.4716476476476483,0.002,0.001997997997997999,0.002,0.001997997997997999,1264457.964,2284.7714754760923,1457.451,1547.3129119119128,0.247,0.2962872872872873,159.859,167.1422612612614,0.0,0.0,570.362,574.1731291291293,39.161,64.99063363363365,637111.943,1252.7985495465707,747.626,826.5266506506523,0.519,0.6242632632632632,38.329,43.46222122122129,0.0,0.0,123.837,130.97941041041037,92.32300000000001,166.36711811811824,664230.145,1295.9218968955627,778.022,880.976492492494,0.574,0.593117117117117,40.486,46.06386786786784,0.0,0.0,128.058,123.2919279279278,95.565,177.26056556556574,808642.747,1465.6246156156994,947.526,897.2165405405408,0.641,0.7788978978978973,49.46,54.857257257257245,0.0,0.0,157.142,165.57741341341332,116.527,203.14480980980977,709366.354,1324.9836676674618,828.699,874.7151141141135,0.695,0.8528278278278278,42.882,51.50157757757757,0.003,0.0029939939939939934,137.896,143.88106506506514,102.991,193.00218118118116,599972.437,1120.6026336345517,690.003,740.8238148148143,0.82,1.0146146146146144,36.076,42.03826226226228,0.0,0.0,115.817,122.51602702702715,87.189,162.66318018018015,631510.653,1170.2568478486248,723.377,770.983854854856,1.444,2.0128768768768763,37.306,40.84721121121118,0.014,0.013817817817817829,121.891,123.4645835835836,91.144,167.70632832832823,113092.088,1.5678238238268105,0.903,1.5531441441441465,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0019979979979979977,0.0,0.0
8,3.603,4.796187187187187,0.015,0.014789789789789792,0.015,0.014789789789789792,1264159.903,2565.144735735825,1575.48,1621.3489489489484,0.578,0.7106266266266259,219.43,234.67977977977992,0.0,0.0,669.211,706.877356356357,50.42,88.4610630630631,636956.448,1406.5398358352238,810.765,903.8816566566575,1.253,1.4764674674674667,56.861,70.66834734734736,0.0,0.0,145.367,159.58589689689694,118.69,224.74381181181175,664069.43,1440.623723720153,842.324,927.2642882882895,1.299,1.3449439439439443,59.443,72.40515615615604,0.0,0.0,150.978,149.6791951951952,123.475,234.16440140140122,808445.662,1644.2820380380756,1027.87,978.2813813813823,1.471,1.5266856856856874,73.182,87.30217817817814,0.002,0.001997997997997999,184.134,194.70074474474478,149.87500000000003,297.759066066066,709195.438,1503.389545545985,896.922,910.6045205205196,1.572,1.8726886886886898,63.19,76.64054054054064,0.008,0.007943943943943951,162.094,166.67183583583582,132.16299999999998,246.94203703703712,599832.536,1262.0827867864587,744.261,783.8247037037056,2.03,2.5576576576576584,52.856,59.793057057056956,0.014,0.01381781781781782,135.8,141.71371371371393,111.813,211.9926896896897,631365.104,1310.3255095095426,779.31,781.6015015015013,3.248,4.376872872872877,54.362,57.050006006005994,0.043,0.04519619619619627,142.815,146.16694194194207,116.78599999999999,219.72207807807794,113089.202,7.650846846846362,3.678,7.259575575575565,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.044280280280280325,0.0,0.0
9,6.805,8.335310310310302,0.05,0.053553553553553485,0.048,0.051747747747747756,1263859.653,2946.4750660663244,1682.444,1803.6385025025031,1.125,1.278653653653654,290.823,317.3209919919918,0.0,0.0,769.164,779.1462502502505,61.589,109.17284584584579,636799.019,1586.5531921944548,869.761,918.5043833833844,2.352,2.7668628628628644,80.652,102.83773373373364,0.0,0.0,167.181,186.78902802802816,146.34,296.4236916916918,663905.799,1647.7543533543242,902.716,974.3436876876873,2.482,2.5702462462462496,84.531,105.62466366366363,0.0,0.0,174.127,176.27915015015003,151.312,289.35050050050074,808246.61,1813.3452452454474,1100.922,1030.077993993989,2.745,3.0870620620620617,104.055,128.59456956956944,0.006,0.0059699699699699675,211.823,224.00567667667664,184.37900000000002,374.57592692692697,709022.611,1782.0156946958925,960.668,979.9277037037027,2.95,3.374874874874873,90.136,111.81932332332322,0.014,0.013817817817817808,186.05,192.41791791791795,162.29,318.1835255255254,599691.052,1387.2865825830113,794.256,816.1586226226228,3.892,4.7190550550550485,74.446,86.52560960960969,0.03,0.029129129129129176,156.026,171.36268668668666,137.29399999999998,271.2631291291291,631217.585,1483.1339089080325,831.378,850.6437597597607,6.105,7.745720720720713,76.074,84.6892132132132,0.119,0.1249639639639639,163.887,161.0012322322319,143.303,268.62676976976974,113082.592,24.337873873881207,9.945,22.51248748748748,0.0,0.0,0.001,0.001000000000000001,0.0,0.0,0.181,0.1884274274274275,0.011,0.012891891891891893
