day,inc_case_mean,inc_case_var,inc_death_mean,inc_death_var,inc_death_hospital_mean,inc_death_hospital_var,age_0_S_mean,age_0_S_var,age_0_E_mean,age_0_E_var,age_0_H_mean,age_0_H_var,age_0_R_mean,age_0_R_var,age_0_D_mean,age_0_D_var,age_0_I_mean,age_0_I_var,age_0_IS_mean,age_0_IS_var,age_1_S_mean,age_1_S_var,age_1_E_mean,age_1_E_var,age_1_H_mean,age_1_H_var,age_1_R_mean,age_1_R_var,age_1_D_mean,age_1_D_var,age_1_I_mean,age_1_I_var,age_1_IS_mean,age_1_IS_var,age_2_S_mean,age_2_S_var,age_2_E_mean,age_2_E_var,age_2_H_mean,age_2_H_var,age_2_R_mean,age_2_R_var,age_2_D_mean,age_2_D_var,age_2_I_mean,age_2_I_var,age_2_IS_mean,age_2_IS_var,age_3_S_mean,age_3_S_var,age_3_E_mean,age_3_E_var,age_3_H_mean,age_3_H_var,age_3_R_mean,age_3_R_var,age_3_D_mean,age_3_D_var,age_3_I_mean,age_3_I_var,age_3_IS_mean,age_3_IS_var,age_4_S_mean,age_4_S_var,age_4_E_mean,age_4_E_var,age_4_H_mean,age_4_H_var,age_4_R_mean,age_4_R_var,age_4_D_mean,age_4_D_var,age_4_I_mean,age_4_I_var,age_4_IS_mean,age_4_IS_var,age_5_S_mean,age_5_S_var,age_5_E_mean,age_5_E_var,age_5_H_mean,age_5_H_var,age_5_R_mean,age_5_R_var,age_5_D_mean,age_5_D_var,age_5_I_mean,age_5_I_var,age_5_IS_mean,age_5_IS_var,age_6_S_mean,age_6_S_var,age_6_E_mean,age_6_E_var,age_6_H_mean,age_6_H_var,age_6_R_mean,age_6_R_var,age_6_D_mean,age_6_D_var,age_6_I_mean,age_6_I_var,age_6_IS_mean,age_6_IS_var,age_7_S_mean,age_7_S_var,age_7_E_mean,age_7_E_var,age_7_H_mean,age_7_H_var,age_7_R_mean,age_7_R_var,age_7_D_mean,age_7_D_var,age_7_I_mean,age_7_I_var,age_7_IS_mean,age_7_IS_var
0,0.0,0.0,0.0,0.0,0.0,0.0,1266452.185,300.4852602599155,267.349,263.3385375375375,0.0,0.0,0.0,0.0,0.0,0.0,1.769,1.947586586586585,0.0,0.0,638132.751,149.4464454453036,134.651,136.6598588588588,0.0,0.0,0.0,0.0,0.0,0.0,12.995,14.00097597597597,0.0,0.0,665291.667,176.26837937898313,140.263,155.6054364364366,0.0,0.0,0.0,0.0,0.0,0.0,13.341,14.69341241241243,0.0,0.0,809937.278,192.162878878991,170.358,170.21004604604607,0.0,0.0,0.0,0.0,0.0,0.0,16.236,17.73003403403399,0.0,0.0,710498.352,169.85595195189154,149.902,149.72612212212204,0.0,0.0,0.0,0.0,0.0,0.0,14.44,16.999399399399383,0.0,0.0,600917.784,143.30064464434216,126.81,133.7356356356354,0.0,0.0,0.0,0.0,0.0,0.0,12.142,12.828664664664663,0.0,0.0,632500.98,155.61521521566434,133.797,142.06185285285278,0.0,0.0,0.0,0.0,0.0,0.0,12.782,13.491967967967957,0.0,0.0,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1266033.332,922.4242002008276,617.495,719.3733483483494,0.0,0.0,0.083,0.08619719719719712,0.0,0.0,4.891,5.302421421421418,2.056,2.036900900900902,637905.558,522.3349709710694,327.078,421.0850010010012,0.0,0.0,0.596,0.6454294294294287,0.0,0.0,36.707,41.45260360360372,0.35,0.38588588588588624,665059.958,541.2514874898369,336.068,428.48786386386473,0.0,0.0,0.617,0.6449559559559556,0.0,0.0,37.738,43.42878478478488,0.323,0.4130840840840835,809651.839,669.1422212213508,411.744,543.04550950951,0.0,0.0,0.751,0.7537527527527538,0.0,0.0,46.153,52.46005105105101,0.418,0.43370970970970996,710259.458,485.0032392392712,350.55,402.9284284284282,0.0,0.0,0.664,0.7258298298298309,0.0,0.0,40.479,46.297856856856825,0.355,0.3793543543543544,600739.92,357.7693693695384,272.149,295.8186176176175,0.0,0.0,0.565,0.5843593593593602,0.0,0.0,34.285,35.6213963963964,0.302,0.3231191191191194,632318.265,348.46724224246464,282.269,285.02766666666645,0.0,0.0,0.561,0.5988778778778785,0.0,0.0,35.999,36.9299289289289,0.328,0.348764764764765,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1265399.931,2511.798037034313,1140.448,1852.7160120120107,0.0,0.0,0.324,0.34737137137137186,0.0,0.0,9.811,10.938217217217224,7.981999999999999,8.756912912912915,637537.726,1358.7957197206654,637.262,1028.3817377377352,0.0,0.0,2.29,2.4263263263263286,0.0,0.0,75.284,84.85019419419416,1.27,1.3891611611611594,664691.243,1348.2361871842932,644.842,1001.8108468468453,0.0,0.0,2.382,2.418494494494496,0.0,0.0,77.685,82.51829329329345,1.308,1.388044044044046,809194.521,1760.712271271315,796.466,1303.8426866866873,0.0,0.0,2.844,2.760424424424423,0.0,0.0,94.906,107.77493893893897,1.668,1.771201201201202,709891.901,1121.6568558556437,655.72,909.4870870870875,0.0,0.0,2.483,2.8305415415415442,0.0,0.0,82.348,86.39929529529537,1.4280000000000002,1.5034794794794792,600498.716,671.9993433431185,463.069,521.0973363363357,0.0,0.0,2.102,2.233829829829829,0.0,0.0,67.992,73.49943543543549,1.2469999999999999,1.349504504504503,632075.896,641.2424264263159,472.405,508.37735235235243,0.0,0.0,2.264,2.300604604604608,0.0,0.0,70.622,77.62674274274272,1.257,1.321776776776778,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1264420.665,6352.547322322357,1946.099,4409.654853853853,0.0,0.0,0.769,0.8024414414414421,0.0,0.0,17.513,18.32815915915915,19.794,22.032706706706712,636943.992,3369.4734094107816,1135.677,2397.386057057059,0.0,0.0,5.761,5.933812812812811,0.0,0.0,138.335,167.77054554554582,3.1140000000000003,3.3228648648648633,664104.371,3111.2746336342634,1135.577,2212.5085795795803,0.0,0.0,5.959,6.155474474474464,0.0,0.0,141.23,158.27937937937918,3.326,3.560514514514514,808460.488,4501.319175174632,1412.079,3193.9887477477455,0.0,0.0,7.24,7.363763763763755,0.0,0.0,173.262,217.42878478478482,4.168,4.487911911911913,709316.113,2523.673904905473,1132.795,1969.1441191191177,0.0,0.0,6.354,6.435119119119121,0.0,0.0,147.229,162.24280180180213,3.635,3.8557587587587605,600154.498,1240.9709669662277,734.321,911.4474064064083,0.0,0.0,5.332,5.098874874874879,0.0,0.0,115.918,124.02930530530539,3.017,3.3696926926926913,631740.013,1199.3822132143973,733.289,903.9654444444437,0.0,0.0,5.597,5.478069069069071,0.0,0.0,119.695,136.07404904904897,3.173,3.4839049049049073,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1262901.371,15525.060419414334,3194.204,10684.186570570566,0.0,0.0,1.561,1.6018808808808842,0.0,0.0,29.451,31.827426426426424,41.231,45.20776276276279,635986.368,8515.456032029404,1938.831,5965.942381381381,0.0,0.0,12.235,14.007782782782805,0.0,0.0,239.408,322.07961561561524,6.766,7.303185185185188,663169.541,7544.660979968055,1914.257,5319.1741251251315,0.0,0.0,12.542,12.847083083083074,0.0,0.0,243.424,311.88410810810785,7.003,7.986239239239245,807289.83,10754.557657662455,2389.636,7533.501005005017,0.0,0.0,15.167,15.520631631631629,0.0,0.0,300.443,421.13788888888837,8.735,9.59381481481481,708414.047,6272.333124125571,1877.987,4813.836667667655,0.0,0.0,13.221,14.150309309309295,0.0,0.0,249.633,300.5728838838841,7.474,8.19167367367367,599653.895,2387.105080079793,1129.571,1709.3883473473468,0.0,0.0,10.663,11.304735735735733,0.0,0.0,184.246,202.31179579579577,6.119,6.83352852852853,631263.271,2096.764323322081,1103.392,1516.8511871871858,0.0,0.0,11.112,11.15661261261262,0.0,0.0,188.678,229.922238238238,6.268,6.9129269269269225,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1260535.322,37419.800116109276,5139.005,25786.563538538503,0.228,0.2422582582582584,4.32,5.116716716716717,0.0,0.0,47.793,49.80595695695698,75.441,83.61273973973972,634455.865,20306.212987980573,3218.351,14066.123922922901,0.03,0.029129129129129124,23.671,27.71447347347345,0.0,0.0,403.46,604.0964964964959,12.830000000000002,14.018542542542544,661685.214,17566.83904304551,3149.088,12250.765021021009,0.023,0.022493493493493503,24.003,27.003994994994983,0.0,0.0,405.971,630.3725315315314,13.147000000000002,15.590077077077073,805424.366,26345.619663661117,3943.452,18524.14584184186,0.033,0.03194294294294295,29.029,32.00216116116123,0.0,0.0,504.55,738.0335335335337,16.236,19.297199199199195,706990.955,14265.001976977806,3054.42,10658.259859859814,0.021,0.02057957957957956,24.886,27.17417817817817,0.0,0.0,410.159,530.5522712712709,13.81,15.052346346346335,598907.658,4738.823859865767,1722.535,3414.8075825825745,0.04,0.04244244244244244,19.274,20.251175175175163,0.0,0.0,282.716,324.29363763763763,10.512,11.885393393393377,630566.515,3883.5172922941388,1648.522,2802.3198358358404,0.065,0.06884384384384377,19.931,21.88212112112114,0.0,0.0,285.806,354.0664304304298,10.833,12.04791891891892,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.44,0.4408408408408412,0.0,0.0,0.0,0.0,1256838.791,85330.00532433357,8180.004,58400.62060460457,1.142,1.2110470470470467,11.671,13.007766766766771,0.0,0.0,76.521,83.0846436436437,127.30600000000001,142.3535895895896,632013.453,47373.044835851404,5255.63,32306.82992992992,0.095,0.10007507507507507,42.848,49.984880880880894,0.001,0.001000000000000001,668.024,1227.066490490493,22.631000000000004,24.610559559559558,659325.766,39218.01926326198,5110.432,26611.228604604592,0.106,0.10286686686686682,43.527,49.84311411411409,0.0,0.0,664.413,1196.6390700700701,22.792999999999996,26.346669669669673,802458.359,61702.91903803325,6412.916,43123.09604003997,0.143,0.15670770770770753,52.975,58.156531531531535,0.0,0.0,827.889,1516.2389179179174,28.037,31.907296296296305,704753.33,33128.23733732325,4904.475,23738.670045045048,0.119,0.12696596596596607,44.51,46.29219219219219,0.0,0.0,661.936,985.0729769769786,23.565999999999995,26.423261261261263,597777.675,9381.16453954344,2628.475,6517.1745495495525,0.188,0.1888448448448449,32.746,37.44492892892887,0.0,0.0,425.811,506.69597497497585,17.029999999999998,19.76808208208208,629536.625,7486.803178178174,2461.91,5427.090990990999,0.303,0.32952052052052,33.523,35.68115215215222,0.002,0.001997997997997999,423.885,543.3130880880883,17.404,19.758978978978977,113079.457,433.2413923924479,13.543,433.24139239239236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.685,1.8316066066066061,0.003,0.0029939939939939903,0.003,0.0029939939939939903,1251064.022,196610.7802962878,12932.921,132441.79455355345,2.771,2.659218218218216,25.552,27.20450050050051,0.0,0.0,120.755,140.06704204204217,207.93400000000003,230.87262262262243,628134.79,113040.60650648024,8483.777,76726.92019119131,0.273,0.2667377377377379,74.931,88.35058958958956,0.001,0.001000000000000001,1091.216,2527.7671111111154,38.06700000000001,40.43051151151157,655595.57,93079.58268268697,8206.874,63067.46558958961,0.311,0.3205995995996002,76.151,87.84604504504513,0.0,0.0,1075.542,2286.276512512514,38.20100000000001,41.92576076076077,797759.354,147416.70739139395,10316.148,102415.05715315315,0.386,0.39339739739739693,93.257,104.72567667667656,0.0,0.0,1345.708,3121.7945305305316,46.817,51.240171171171184,701231.155,80900.92990491154,7816.112,56926.57202802813,0.378,0.3895055055055053,76.592,82.06960560560559,0.002,0.001997997997997998,1057.712,1925.8449009009034,38.316,42.06380980980979,596048.619,20215.31915816663,4023.138,14179.696652652672,0.534,0.6054494494494504,53.703,65.07386486486487,0.002,0.0019979979979979964,639.271,864.2478068068083,26.301000000000002,29.403640640640646,627989.205,15881.400375375699,3695.107,11233.945496496473,0.883,1.0203313313313314,54.404,56.60739139139141,0.007,0.006957957957957954,623.522,852.001517517516,26.194000000000003,29.05545345345344,113015.741,3131.7256446447764,75.602,2941.2888848848866,0.0,0.0,0.0,0.0,0.0,0.0,1.149,4.417216216216216,0.0,0.0
8,3.542,3.6478838838838845,0.009,0.008927927927927942,0.009,0.008927927927927942,1242051.13,469684.59569577593,20352.974,320317.3326566558,5.84,5.417817817817816,49.5,53.223223223223215,0.002,0.001997997997997999,189.934,224.51816216216204,332.624,383.8731351351353,621993.056,274179.69055451336,13588.312,186908.22688288343,0.679,0.7186776776776778,128.665,151.79456956956975,0.001,0.001000000000000001,1764.569,5132.976215215219,62.681000000000004,68.9690440440441,649710.393,224865.05160261472,13086.672,152062.2847007001,0.722,0.7514674674674681,128.822,156.71503103103112,0.0,0.0,1727.91,4664.099999999998,62.351,69.14839339339338,790349.385,352385.41619126004,16462.823,241801.36703803792,0.857,0.9254764764764762,159.83,190.48958958958946,0.0,0.0,2164.628,6645.423039038994,76.836,84.74372172172176,695694.782,197003.6561321284,12393.21,137866.9048048048,0.823,0.7764474474474476,128.261,145.48636536536543,0.002,0.001997997997997998,1679.409,3925.2549739739684,61.43,68.24448048048049,593385.534,44752.361205215944,6184.504,31052.774758758704,1.118,1.0671431431431417,85.698,105.71050650650635,0.011,0.010889889889889892,960.149,1514.9637627627642,39.618,43.278540540540526,625643.358,33163.405241230765,5577.964,23315.866570570575,1.77,1.77887887887888,85.343,90.79214314314305,0.035,0.03581081081081082,918.052,1376.4677637637647,38.822,43.51591991991988,112847.49,13379.515415415184,234.786,11837.850054054079,0.0,0.0,0.063,0.06910010010010008,0.0,0.0,7.374,40.881005005004965,0.023,0.024495495495495494
9,6.526,6.411735735735736,0.039,0.03951851851851847,0.039,0.03951851851851847,1228000.643,1113876.5340851983,31918.58,762829.1687687685,10.741,10.106025025025026,89.132,97.77234834834844,0.005,0.0049799799799799815,298.526,369.8691931931934,525.379,634.1044414414414,612335.269,633489.8244634329,21593.02,425256.64824824716,1.418,1.4527287287287287,215.229,281.89445345345285,0.002,0.0019979979979979972,2836.676,11246.567591591576,101.548,110.23973573573569,640474.644,536240.1053693838,20730.275,360369.73110610736,1.42,1.4770770770770774,214.091,281.0397587587591,0.0,0.0,2759.499,10136.690689689669,100.203,108.2815845845846,778715.949,853162.4748739165,26092.212,580756.4915475474,1.658,1.7127487487487458,266.896,341.63682082082136,0.002,0.001997997997997999,3461.557,14332.859610610643,124.932,137.33923323323322,687026.651,473064.9301291331,19553.428,328006.7315475475,1.644,1.5808448448448442,211.675,244.79617117117124,0.006,0.00596996996996997,2653.772,8187.829845845871,98.038,109.65412012012011,589267.435,101761.73350849265,9542.315,70451.3391141139,1.987,2.010841841841838,133.896,160.87606006005998,0.022,0.021537537537537524,1446.016,2786.173917917915,59.745999999999995,63.186926926926944,622058.021,72203.43999899045,8473.643,50398.4700210212,3.179,3.074033033033035,130.998,142.1141101101099,0.059,0.05957857857857863,1356.822,2285.7800960960976,57.38700000000001,62.359790790790775,112488.376,39904.655279278624,565.547,33228.069860860836,0.0,0.0,0.395,0.5695445445445445,0.0,0.0,26.831,220.61305205205207,0.215,0.24785485485485512
