day,inc_case_mean,inc_case_var,inc_death_mean,inc_death_var,inc_death_hospital_mean,inc_death_hospital_var,age_0_S_mean,age_0_S_var,age_0_E_mean,age_0_E_var,age_0_H_mean,age_0_H_var,age_0_R_mean,age_0_R_var,age_0_D_mean,age_0_D_var,age_0_I_mean,age_0_I_var,age_0_IS_mean,age_0_IS_var,age_1_S_mean,age_1_S_var,age_1_E_mean,age_1_E_var,age_1_H_mean,age_1_H_var,age_1_R_mean,age_1_R_var,age_1_D_mean,age_1_D_var,age_1_I_mean,age_1_I_var,age_1_IS_mean,age_1_IS_var,age_2_S_mean,age_2_S_var,age_2_E_mean,age_2_E_var,age_2_H_mean,age_2_H_var,age_2_R_mean,age_2_R_var,age_2_D_mean,age_2_D_var,age_2_I_mean,age_2_I_var,age_2_IS_mean,age_2_IS_var,age_3_S_mean,age_3_S_var,age_3_E_mean,age_3_E_var,age_3_H_mean,age_3_H_var,age_3_R_mean,age_3_R_var,age_3_D_mean,age_3_D_var,age_3_I_mean,age_3_I_var,age_3_IS_mean,age_3_IS_var,age_4_S_mean,age_4_S_var,age_4_E_mean,age_4_E_var,age_4_H_mean,age_4_H_var,age_4_R_mean,age_4_R_var,age_4_D_mean,age_4_D_var,age_4_I_mean,age_4_I_var,age_4_IS_mean,age_4_IS_var,age_5_S_mean,age_5_S_var,age_5_E_mean,age_5_E_var,age_5_H_mean,age_5_H_var,age_5_R_mean,age_5_R_var,age_5_D_mean,age_5_D_var,age_5_I_mean,age_5_I_var,age_5_IS_mean,age_5_IS_var,age_6_S_mean,age_6_S_var,age_6_E_mean,age_6_E_var,age_6_H_mean,age_6_H_var,age_6_R_mean,age_6_R_var,age_6_D_mean,age_6_D_var,age_6_I_mean,age_6_I_var,age_6_IS_mean,age_6_IS_var,age_7_S_mean,age_7_S_var,age_7_E_mean,age_7_E_var,age_7_H_mean,age_7_H_var,age_7_R_mean,age_7_R_var,age_7_D_mean,age_7_D_var,age_7_I_mean,age_7_I_var,age_7_IS_mean,age_7_IS_var
0,0.0,0.0,0.0,0.0,0.0,0.0,1265638.686,1114.8842882869862,1010.941,987.4169359359348,0.0,0.0,0.0,0.0,0.0,0.0,96.599,106.70290190190195,0.0,0.0,637723.825,545.4878628627997,509.21,513.9758758758759,0.0,0.0,0.0,0.0,0.0,0.0,30.129,31.481840840840857,0.0,0.0,664863.454,606.101985986097,531.305,549.6436186186188,0.0,0.0,0.0,0.0,0.0,0.0,32.054,32.35343743743745,0.0,0.0,809416.321,762.9208798803171,646.793,669.2694204204223,0.0,0.0,0.0,0.0,0.0,0.0,38.498,43.60760360360364,0.0,0.0,710041.711,672.0034824829642,567.689,610.7169959959974,0.0,0.0,0.0,0.0,0.0,0.0,33.91,38.318218218218256,0.0,0.0,600531.64,541.8862862858476,479.567,511.0685795795796,0.0,0.0,0.0,0.0,0.0,0.0,28.762,30.253609609609605,0.0,0.0,632094.28,571.2768768763714,505.373,530.3462172172167,0.0,0.0,0.0,0.0,0.0,0.0,30.226,28.665589589589562,0.0,0.0,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1264491.471,2157.0722312305866,1956.824,1810.2672912912947,0.0,0.0,19.899,24.747546546546545,0.0,0.0,259.303,283.56675775775676,3.907,5.443794794794793,637139.218,1172.3348108104688,992.15,1013.6651651651661,0.0,0.0,6.056,7.656520520520515,0.0,0.0,81.964,84.94965365365373,8.877,12.073944944944941,664255.419,1230.451890892401,1032.888,1088.2817377377394,0.0,0.0,6.6,7.939939939939942,0.0,0.0,85.828,92.71112712712703,9.528,13.438654654654647,808675.078,1529.6295455469317,1258.546,1287.2171011011044,0.0,0.0,7.866,10.072116116116124,0.0,0.0,103.968,114.77975575575567,11.506,15.66362762762764,709392.38,1349.9535535530774,1103.667,1166.5866976976988,0.0,0.0,6.966,8.353197197197193,0.0,0.0,91.359,96.50262162162151,10.069,14.51074974974974,599991.384,1087.2618058055516,923.33,986.3014014014021,0.0,0.0,5.955,7.332307307307309,0.0,0.0,77.65,82.67017017017017,8.728,12.22624224224225,631525.919,1160.3527917914894,972.981,1032.0326716716709,0.0,0.0,6.36,7.626026026026024,0.0,0.0,81.068,83.10848448448434,9.168,13.977753753753767,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1263295.459,3400.8812002161135,2860.511,2730.312191191194,0.0,0.0,73.401,92.97917817817824,0.0,0.0,471.253,522.0510420420416,13.634,18.341601601601575,636518.422,1865.159075075735,1465.404,1515.187971971973,0.0,0.0,22.823,27.190861861861862,0.0,0.0,148.93,165.09619619619602,31.548000000000002,42.958388388388435,663612.187,1948.6326636621422,1521.777,1587.468739739742,0.0,0.0,24.374,28.7728968968969,0.0,0.0,155.569,165.80504404404408,33.364,45.054468468468556,807891.297,2351.744535535031,1855.585,1837.2420170170167,0.0,0.0,29.319,36.13937837837842,0.0,0.0,188.543,207.8760270270268,40.427,57.6488638638639,708711.971,2049.9461051047165,1620.049,1761.7123113113134,0.0,0.0,25.589,29.49757657657662,0.0,0.0,166.001,189.57457357357342,35.377,52.8917147147148,599433.933,1579.2237347352004,1343.193,1367.9697207207198,0.0,0.0,21.869,26.73257157157158,0.0,0.0,140.196,144.60418818818826,29.987000000000002,44.49368868868868,630944.028,1750.7819979980304,1409.826,1466.1118358358326,0.0,0.0,23.013,24.421252252252255,0.0,0.0,147.016,152.09183583583587,31.772000000000002,45.91672272272277,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1262033.873,5062.41328428465,3744.917,3654.6787897897934,0.0,0.0,170.712,223.1722282282283,0.0,0.0,716.017,854.875586586586,30.019,37.93128628628631,635852.664,2598.4475515508225,1938.188,2036.1928488488531,0.0,0.0,53.647,65.3837747747748,0.0,0.0,228.103,241.50990090090096,70.289,98.58926826826834,662925.961,2586.69817717577,2007.82,1900.8344344344384,0.0,0.0,56.196,67.50308708708718,0.0,0.0,237.198,254.0448408408406,73.7,103.2171751751753,807051.658,3435.9029389361212,2450.836,2711.5506546546553,0.0,0.0,68.244,78.29275675675672,0.0,0.0,288.492,300.6365725725722,89.554,128.06956356356346,707990.333,2817.954065066031,2128.01,2283.379279279279,0.0,0.0,59.741,72.02994894894898,0.0,0.0,252.977,275.5320030030027,78.1,116.88437837837833,598855.644,2096.213477478084,1742.764,1718.85515915916,0.0,0.0,50.67,58.53163163163161,0.0,0.0,212.986,215.85365765765735,66.302,87.31758758758761,630343.898,2305.697293293983,1822.893,1802.4660170170146,0.0,0.0,53.038,61.013569569569576,0.0,0.0,222.859,213.97709609609618,69.85499999999999,96.23463363363366,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1260700.285,6828.43621121139,4617.095,4736.392367367366,0.0,0.0,318.044,428.1341981981983,0.0,0.0,987.364,1239.3948988988984,53.751999999999995,75.52423023023022,635135.786,3447.0332372389917,2417.842,2373.2342702702726,0.0,0.0,100.632,118.29487087087082,0.0,0.0,315.684,347.24338738738703,126.19300000000001,179.28139239239232,662190.023,3534.300771771444,2497.425,2468.9172922923017,0.0,0.0,105.163,125.19762862862854,0.0,0.0,328.376,363.9245485485485,132.505,181.73483583583587,806149.734,4326.415659656659,3053.271,3182.185744744755,0.0,0.0,127.244,147.07954354354376,0.0,0.0,398.908,422.3759119119119,160.89100000000002,238.94873973973995,707219.831,3644.4548938942185,2637.439,2794.558837837837,0.0,0.0,112.01,138.9668668668669,0.0,0.0,348.749,380.73473373373406,140.59,217.34430630630624,598255.665,2684.5533283283607,2126.563,2056.8668978979013,0.0,0.0,94.173,110.97004104104107,0.0,0.0,292.471,308.38554454454385,118.55999999999999,161.13787187187185,629720.138,2956.0309869871558,2220.442,2263.940576576578,0.0,0.0,98.783,112.82473573573566,0.0,0.0,305.572,296.82363963964013,125.06999999999998,179.39174974974972,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1259283.671,8655.674433437738,5487.896,5716.041225225258,0.012,0.013869869869869881,520.759,655.1921111111113,0.0,0.0,1279.842,1586.9639999999988,84.827,113.04125225225211,634363.601,4631.733532531783,2907.316,3187.3755195195245,0.019,0.020659659659659636,165.782,189.67815415415416,0.0,0.0,410.97,435.89699699699776,200.50099999999998,279.30542442442425,661399.449,4430.367766768138,2995.533,3144.505416416418,0.011,0.010889889889889879,172.784,195.40074474474446,0.0,0.0,426.938,449.9340900900903,209.411,298.4787737737738,805180.418,5660.0493253282175,3666.073,3917.487158158151,0.021,0.020579579579579583,209.883,239.87318418418423,0.0,0.0,518.839,578.5015805805809,254.992,368.0124024024025,706398.791,4490.88620520559,3147.985,3092.6574324324383,0.027,0.02829929929929929,183.575,219.54592092092082,0.0,0.0,453.305,487.2632382382387,222.52100000000002,324.44754054054084,597629.469,3440.96600500552,2500.367,2525.245556556564,0.033,0.03394494494494494,154.831,168.44288188188204,0.0,0.0,375.132,397.88446046046107,186.743,251.93065965965963,629074.513,3584.540371372889,2601.881,2616.601440440442,0.042,0.0462822822822823,161.64,194.01841841841866,0.0,0.0,392.687,407.2382692692693,196.68200000000002,276.64675675675693,113093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.165,0.17795295295295274,0.0,0.0,0.0,0.0,1257784.204,10966.737121120883,6361.006,6856.035999999991,0.057,0.061812812812812874,783.856,931.4907547547556,0.0,0.0,1585.117,1930.8621731731691,123.137,180.90449149149157,633534.006,5691.185149148809,3408.02,3719.318918918923,0.101,0.09889789789789787,251.214,273.9721761761759,0.0,0.0,513.322,551.3756916916914,293.09499999999997,418.34231531531543,660552.743,5367.308259258614,3501.269,3582.066705705705,0.127,0.12499599599599602,261.224,292.37019419419454,0.0,0.0,532.779,561.0472062062056,305.108,428.44219219219207,804140.906,7393.99115515251,4289.818,4924.125001001006,0.129,0.13249149149149164,317.376,340.5711951951948,0.0,0.0,648.607,726.4870380380385,371.45700000000005,548.7593063063064,705524.681,5619.410649650696,3665.4,3832.06606606606,0.155,0.16514014014013986,277.239,339.4393183183182,0.0,0.0,563.487,600.5203513513517,324.166,480.51434434434435,596978.097,4124.590181184524,2864.996,2774.7106946947,0.205,0.21719219219219224,232.953,257.8946856856855,0.0,0.0,460.619,483.22906806806856,269.967,369.4614044044045,628405.107,4459.633184185156,2971.555,3212.4814564564504,0.322,0.3686846846846848,243.224,283.1790030030028,0.001,0.0010000000000000002,481.702,510.47166766766856,283.737,420.5631881881883,113092.849,0.29849749749646315,0.151,0.2984974974974971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.937,1.024055055055054,0.001,0.0010000000000000002,0.001,0.0010000000000000002,1256195.467,13290.273184195968,7240.394,8021.600364364354,0.213,0.24187287287287315,1110.222,1408.2509669669657,0.0,0.0,1903.496,2359.5815655655724,168.555,237.12527427427426,632641.554,6889.4985825831045,3923.629,4319.67103003004,0.396,0.40158558558558527,358.93,409.16426426426324,0.0,0.0,621.402,729.2396356356347,403.033,565.6755565565567,659647.404,6470.3731571578255,4019.008,4271.225161161159,0.446,0.4515355355355355,372.712,414.72578178178196,0.0,0.0,643.581,737.4929319319326,418.895,622.3879309309314,803025.449,9003.486885882437,4930.577,5426.7107817817905,0.476,0.5219459459459456,453.591,496.61233133133135,0.0,0.0,784.695,833.3713463463478,510.146,735.0425885885883,704592.466,6834.447291293845,4190.438,4538.472628628626,0.475,0.537912912912913,395.122,459.17028628628555,0.003,0.0029939939939939977,679.996,711.7677517517524,444.38300000000004,660.1691801801805,596298.512,4762.638494492911,3222.484,3117.92967367366,0.679,0.7226816816816816,329.743,373.1060570570577,0.0,0.0,549.028,593.9111271271278,367.918,540.2401181181181,627711.342,5002.075111109608,3330.686,3365.641045045051,1.075,1.2806556556556536,344.205,416.9999749749753,0.004,0.003987987987987985,572.507,627.4634144144135,386.25000000000006,564.0981121121126,113091.776,2.8947187187137344,1.212,2.825881881881884,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.007943943943943946,0.0,0.0
8,2.694,3.125489489489486,0.006,0.00596996996996998,0.005,0.004979979979979974,1254516.102,15743.048644632445,8127.245,9292.035010009982,0.532,0.5915675675675677,1504.176,1892.8218458458402,0.0,0.0,2230.646,2623.5882722722727,219.993,311.044807807808,631685.471,8146.513672671328,4453.825,4686.6069819820095,1.004,1.089073073073071,491.727,539.7602312312324,0.0,0.0,735.956,861.7337977977983,529.6310000000001,773.1019169169174,658679.287,7840.561192191901,4550.732,4706.536712712698,1.044,1.0511151151151144,510.062,583.3014574574562,0.0,0.0,759.366,888.3023463463458,549.44,823.5375875875873,801831.605,10775.772747744391,5588.062,6125.005161161171,1.187,1.309340340340341,621.567,688.8964074074073,0.001,0.001000000000000001,927.307,1003.9627137137129,669.5550000000001,970.2245355355356,703602.669,7865.733172171116,4722.593,5092.093444444467,1.216,1.4147587587587593,540.136,614.520024024024,0.003,0.0029939939939939977,799.995,902.4874624624615,582.0210000000001,833.944031031031,595591.567,5513.509020018996,3572.655,3457.8538288288273,1.738,1.911267267267269,445.502,492.07006606606615,0.005,0.00497997997997998,639.841,689.5172362362367,478.30100000000004,668.5876146146143,626992.131,5821.939778777241,3679.935,3812.341116116111,2.688,3.27392992992993,465.424,545.20542942943,0.02,0.019619619619619614,665.401,689.8640630630621,501.054,705.4980000000002,113088.142,12.628464464467074,4.732,11.942118118118088,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.09231631631631639,0.002,0.0019979979979979977
9,5.779,6.4225815815815785,0.022,0.02153753753753754,0.021,0.020579579579579576,1252744.23,18726.72382381655,9021.698,10571.448244244224,1.142,1.175011011011014,1965.743,2557.8688198198224,0.0,0.0,2568.697,3096.4456366366344,277.183,386.371204204204,630663.179,9472.971930931762,5001.012,5126.910766766754,2.176,2.3613853853853835,652.492,745.2511871871872,0.0,0.0,854.473,1003.4006716716711,671.4350000000001,996.38068968969,657648.502,9341.923919920411,5093.955,5513.186161161146,2.286,2.1943983983983975,675.494,752.988952952953,0.001,0.0010000000000000013,880.169,1093.6500890890884,696.508,1035.9097197197193,800559.164,12581.508612610874,6262.319,6794.958197197205,2.54,2.8412412412412427,824.139,920.2138928928921,0.001,0.001000000000000001,1076.344,1232.131795795797,849.35,1204.0110970970973,702551.682,9226.553429426474,5266.33,5640.435535535537,2.558,2.9135495495495505,714.847,859.6892802802797,0.008,0.007943943943943928,922.948,1044.9362322322322,735.421,1104.0966336336342,594855.593,6385.1264774736255,3919.385,3883.0077827827836,3.655,3.995970970970972,584.534,646.7836276276272,0.014,0.013817817817817818,729.267,825.4351461461468,598.564,856.6665365365371,626247.26,6300.136536535397,4023.439,4068.7370160160144,5.744,6.659123123123124,609.778,727.3340500500499,0.053,0.05224324324324328,756.039,815.6851641641648,626.036,864.2272972972976,113079.1,42.30830830831103,13.317,38.7132242242242,0.0,0.0,0.016,0.01575975975975973,0.0,0.0,0.331,0.40584484484484484,0.017,0.016759759759759768
